season,gw,player_id,web_name,team_id,position,b0,share,club_minutes,group_minutes,n_gws_on_club,group_size,eligible,identity_reason,b1,availability0,p_start,p_sub,p_60
2023-24,27,735,Sagoe,1,MID,0.1,0.0,0,2087,4,20,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,737,Ibrahim,1,MID,0.1,0.0,0,2087,4,20,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,764,Lewis-Skelly,1,MID,0.1,0.0,0,2087,4,20,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,772,Nwaneri,1,MID,0.1,0.006229,13,2087,4,20,1,,0.066853,1.0,0.066853,0.205292,0.078597
2023-24,27,815,Bandeira,1,MID,0.1,0.0,0,2087,3,20,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,17,Ramsdale,1,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,18,Rúnarsson,1,GKP,0.04,0.0,0,360,4,4,1,,0.04,0.0,0.0,0.0,0.0
2023-24,27,113,Raya,1,GKP,0.85,1.0,360,360,4,4,1,,0.85,1.0,0.85,0.012,0.79146
2023-24,27,646,Hein,1,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,32,Alex Moreno,2,DEF,0.72,0.218663,314,1436,4,12,1,,0.533052,0.5,0.266526,0.161364,0.260778
2023-24,27,36,Cash,2,DEF,0.72,0.20961,301,1436,4,12,1,,0.530359,0.0,0.0,0.0,0.0
2023-24,27,37,Chambers,2,DEF,0.1,0.031337,45,1436,4,12,1,,0.074323,1.0,0.074323,0.203649,0.085412
2023-24,27,41,Diego Carlos,2,DEF,0.22,0.125348,180,1436,4,12,1,,0.180291,1.0,0.180291,0.180336,0.182098
2023-24,27,42,Digne,2,DEF,0.55,0.029944,43,1436,4,12,1,,0.366408,1.0,0.366408,0.114046,0.349884
2023-24,27,45,Hause,2,DEF,0.1,0.0,0,1436,4,12,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,48,Konsa,2,DEF,0.22,0.04039,58,1436,4,12,1,,0.155016,1.0,0.155016,0.152097,0.156333
2023-24,27,51,Mings,2,DEF,0.1,0.0,0,1436,4,12,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,584,Pau,2,DEF,0.68,0.094011,135,1436,4,12,1,,0.469968,1.0,0.469968,0.095406,0.444703
2023-24,27,699,Lenglet,2,DEF,0.72,0.250696,360,1436,4,12,1,,0.542582,1.0,0.542582,0.100632,0.512652
2023-24,27,793,Kesler-Hayden,2,DEF,0.1,0.0,0,1436,4,12,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,854,Munroe,2,DEF,0.1,0.0,0,1436,0,12,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2023-24,27,34,Bailey,2,MID,0.72,0.167595,301,1796,4,19,1,,0.517859,1.0,0.517859,0.134999,0.492409
2023-24,27,35,Buendia,2,MID,0.55,0.0,0,1796,4,19,1,,0.3575,0.0,0.0,0.0,0.0
2023-24,27,38,Coutinho,2,MID,0.45,0.0,0,1796,4,19,1,,0.2925,0.0,0.0,0.0,0.0
2023-24,27,40,Dendoncker,2,MID,0.18,0.0,0,1796,4,19,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,43,Douglas Luiz,2,MID,0.82,0.17539,315,1796,4,19,1,,0.585178,1.0,0.585178,0.074668,0.550189
2023-24,27,46,Iroegbunam,2,MID,0.1,0.011136,20,1796,4,19,1,,0.068313,1.0,0.068313,0.204971,0.079929
2023-24,27,47,Kamara,2,MID,0.68,0.085746,154,1796,4,19,1,,0.467509,0.0,0.0,0.0,0.0
2023-24,27,50,McGinn,2,MID,0.82,0.187082,336,1796,4,19,1,,0.588657,1.0,0.588657,0.074042,0.553374
2023-24,27,54,Philogene,2,MID,0.1,0.0,0,1796,4,19,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,55,J.Ramsey,2,MID,0.72,0.17539,315,1796,4,19,1,,0.520178,0.0,0.0,0.0,0.0
2023-24,27,56,Sanson,2,MID,0.1,0.0,0,1796,4,19,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,58,Tielemans,2,MID,0.48,0.14922,268,1796,4,19,1,,0.356393,0.0,0.0,0.0,0.0
2023-24,27,59,Bertrand Traoré,2,MID,0.18,0.0,0,1796,4,19,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,599,Diaby,2,MID,0.55,0.036192,65,1796,4,19,1,,0.368267,1.0,0.368267,0.176885,0.356639
2023-24,27,618,Kellyman,2,MID,0.1,0.0,0,1796,4,19,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,672,Zaniolo,2,MID,0.28,0.006682,12,1796,4,19,1,,0.183988,0.0,0.0,0.0,0.0
2023-24,27,767,O'Reilly,2,MID,0.1,0.0,0,1796,4,19,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,803,Rogers,2,MID,0.18,0.005568,10,1796,4,19,1,,0.118656,0.0,0.0,0.0,0.0
2023-24,27,865,Young,2,MID,0.1,0.0,0,1796,0,19,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2023-24,27,39,Davis,2,FWD,0.18,0.0,0,360,4,4,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,44,Duran,2,FWD,0.18,0.0,0,360,4,4,1,,0.117,1.0,0.117,0.19426,0.124351
2023-24,27,60,Watkins,2,FWD,0.82,1.0,360,360,4,4,1,,0.8305,1.0,0.8305,0.03051,0.774806
2023-24,27,61,Wesley,2,FWD,0.18,0.0,0,360,4,4,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,49,Martinez,2,GKP,0.85,1.0,360,360,4,9,1,,0.85,1.0,0.85,0.012,0.79146
2023-24,27,53,Olsen,2,GKP,0.04,0.0,0,360,4,9,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,57,Sinisalo,2,GKP,0.04,0.0,0,360,4,9,1,,0.04,0.0,0.0,0.0,0.0
2023-24,27,670,Marschall,2,GKP,0.04,0.0,0,360,4,9,1,,0.04,0.0,0.0,0.0,0.0
2023-24,27,686,Zych,2,GKP,0.04,0.0,0,360,4,9,1,,0.04,0.0,0.0,0.0,0.0
2023-24,27,765,Proctor,2,GKP,0.04,0.0,0,360,4,9,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,778,Wright,2,GKP,0.04,0.0,0,360,4,9,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,818,Gauci,2,GKP,0.04,0.0,0,360,2,9,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,866,Emery,2,GKP,0.04,0.0,0,360,0,9,0,no_club_gws,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,62,Anthony,3,MID,0.18,0.0,0,1537,4,21,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,63,Billing,3,MID,0.48,0.017567,27,1537,4,21,1,,0.317226,1.0,0.317226,0.15021,0.307037
2023-24,27,64,Brooks,3,MID,0.18,0.0,0,1537,4,21,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,65,Christie,3,MID,0.82,0.209499,322,1537,4,21,1,,0.595326,1.0,0.595326,0.072841,0.55948
2023-24,27,66,L.Cook,3,MID,0.72,0.234223,360,1537,4,21,1,,0.537681,1.0,0.537681,0.083217,0.506701
2023-24,27,67,Siriki,3,MID,0.1,0.0,0,1537,4,21,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,71,Kilkenny,3,MID,0.1,0.0,0,1537,4,21,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,72,Kluivert,3,MID,0.48,0.125569,193,1537,4,21,1,,0.349357,1.0,0.349357,0.143141,0.336353
2023-24,27,73,Lowe,3,MID,0.18,0.0,0,1537,4,21,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,74,Marcondes,3,MID,0.1,0.0,0,1537,4,21,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,78,O.Dango,3,MID,0.28,0.048146,74,1537,4,21,1,,0.196323,1.0,0.196323,0.176809,0.196725
2023-24,27,79,Pearson,3,MID,0.1,0.0,0,1537,4,21,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,81,Rothwell,3,MID,0.28,0.0,0,1537,4,21,1,,0.182,0.0,0.0,0.0,0.0
2023-24,27,86,Tavernier,3,MID,0.72,0.175667,270,1537,4,21,1,,0.520261,1.0,0.520261,0.086353,0.490751
2023-24,27,87,Hamed Traorè,3,MID,0.18,0.0,0,1537,4,21,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,644,Scott,3,MID,0.28,0.088484,136,1537,4,21,1,,0.208324,1.0,0.208324,0.174169,0.207675
2023-24,27,673,Adams,3,MID,0.55,0.0,0,1537,4,21,1,,0.3575,1.0,0.3575,0.11565,0.341727
2023-24,27,705,Sinisterra,3,MID,0.28,0.091087,140,1537,4,21,1,,0.209098,0.0,0.0,0.0,0.0
2023-24,27,799,Faivre,3,MID,0.18,0.009759,15,1537,4,21,1,,0.119903,1.0,0.119903,0.193621,0.127
2023-24,27,811,Sadi,3,MID,0.1,0.0,0,1537,3,21,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,849,Dacosta Gonzalez,3,MID,0.1,0.0,0,1537,0,21,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2023-24,27,68,Fredericks,3,DEF,0.22,0.0,0,1419,4,11,1,,0.143,0.0,0.0,0.0,0.0
2023-24,27,69,Hill,3,DEF,0.1,0.0,0,1419,4,11,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,70,Kelly,3,DEF,0.22,0.152925,217,1419,4,11,1,,0.188495,1.0,0.188495,0.178531,0.189583
2023-24,27,75,Mepham,3,DEF,0.22,0.0,0,1419,4,11,1,,0.143,0.5,0.0715,0.20427,0.082837
2023-24,27,83,Senesi,3,DEF,0.72,0.245948,349,1419,4,11,1,,0.541169,1.0,0.541169,0.082589,0.509895
2023-24,27,84,Smith,3,DEF,0.72,0.249471,354,1419,4,11,1,,0.542218,1.0,0.542218,0.100712,0.512319
2023-24,27,89,Zabarnyi,3,DEF,0.72,0.2537,360,1419,4,11,1,,0.543476,1.0,0.543476,0.082174,0.512006
2023-24,27,595,Kerkez,3,DEF,0.22,0.097956,139,1419,4,11,1,,0.172142,1.0,0.172142,0.182129,0.174662
2023-24,27,619,Greenwood,3,DEF,0.1,0.0,0,1419,4,11,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,643,Aarons,3,DEF,0.22,0.0,0,1419,4,11,1,,0.143,1.0,0.143,0.18854,0.148073
2023-24,27,802,Kinsey,3,DEF,0.1,0.0,0,1419,4,11,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,76,Moore,3,FWD,0.18,0.0,0,623,4,4,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,82,Semenyo,3,FWD,0.48,0.383628,239,623,4,4,1,,0.426129,1.0,0.426129,0.126252,0.4064
2023-24,27,85,Solanke,3,FWD,0.82,0.577849,360,623,4,4,1,,0.70491,1.0,0.70491,0.053116,0.659816
2023-24,27,804,Enes Ünal,3,FWD,0.18,0.038523,24,623,4,4,1,,0.128461,1.0,0.128461,0.191739,0.134808
2023-24,27,77,Neto,3,GKP,0.85,1.0,360,360,4,5,1,,0.85,1.0,0.85,0.012,0.79146
2023-24,27,80,Randolph,3,GKP,0.04,0.0,0,360,4,5,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,88,Travers,3,GKP,0.04,0.0,0,360,4,5,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,607,Radu,3,GKP,0.04,0.0,0,360,4,5,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,855,McKenna,3,GKP,0.04,0.0,0,360,0,5,0,no_club_gws,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,90,Ajer,4,DEF,0.72,0.13632,286,2098,4,15,1,,0.508555,1.0,0.508555,0.108118,0.481606
2023-24,27,93,Bech,4,DEF,0.1,0.0,0,2098,4,15,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,96,Collins,4,DEF,0.72,0.142517,299,2098,4,15,1,,0.510399,0.5,0.255199,0.134064,0.248061
2023-24,27,102,Goode,4,DEF,0.1,0.0,0,2098,4,15,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,103,Henry,4,DEF,0.22,0.0,0,2098,4,15,1,,0.143,0.0,0.0,0.0,0.0
2023-24,27,104,Hickey,4,DEF,0.22,0.0,0,2098,4,15,1,,0.143,0.0,0.0,0.0,0.0
2023-24,27,109,Mee,4,DEF,0.72,0.200191,420,2098,4,15,1,,0.527557,0.0,0.0,0.0,0.0
2023-24,27,112,Pinnock,4,DEF,0.82,0.085796,180,2098,4,15,1,,0.558524,1.0,0.558524,0.079466,0.525785
2023-24,27,114,Roerslev,4,DEF,0.72,0.158246,332,2098,4,15,1,,0.515078,1.0,0.515078,0.106683,0.487557
2023-24,27,121,Zanka,4,DEF,0.22,0.085796,180,2098,4,15,1,,0.168524,1.0,0.168524,0.182925,0.171362
2023-24,27,508,Reguilón,4,DEF,0.72,0.191134,401,2098,4,15,1,,0.524862,1.0,0.524862,0.10453,0.496485
2023-24,27,725,Kim Ji-Soo,4,DEF,0.1,0.0,0,2098,4,15,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,733,Adedokun,4,DEF,0.1,0.0,0,2098,4,15,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,797,Fredrick,4,DEF,0.1,0.0,0,2098,4,15,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,834,Arthur,4,DEF,0.1,0.0,0,2098,0,15,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2023-24,27,91,Balcombe,4,GKP,0.04,0.0,0,450,4,6,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,97,Cox,4,GKP,0.04,0.0,0,450,4,6,1,,0.04,0.0,0.0,0.0,0.0
2023-24,27,101,Flekken,4,GKP,0.85,1.0,450,450,4,6,1,,0.85,1.0,0.85,0.006,0.79098
2023-24,27,116,Strakosha,4,GKP,0.04,0.0,0,450,4,6,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,752,Angelini,4,GKP,0.04,0.0,0,450,4,6,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,789,Valdimarsson,4,GKP,0.04,0.0,0,450,4,6,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,92,Baptiste,4,MID,0.1,0.004005,6,1498,4,19,1,,0.066192,1.0,0.066192,0.205438,0.077993
2023-24,27,94,Bidstrup,4,MID,0.1,0.0,0,1498,4,19,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,95,Canós,4,MID,0.18,0.0,0,1498,4,19,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,98,Damsgaard,4,MID,0.28,0.028705,43,1498,4,19,1,,0.19054,1.0,0.19054,0.178081,0.191448
2023-24,27,99,Dasilva,4,MID,0.18,0.0,0,1498,4,19,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,105,Janelt,4,MID,0.82,0.228304,342,1498,4,19,1,,0.600921,1.0,0.600921,0.071834,0.564603
2023-24,27,106,Jensen,4,MID,0.72,0.204272,306,1498,4,19,1,,0.528771,1.0,0.528771,0.10367,0.500051
2023-24,27,107,Lewis-Potter,4,MID,0.48,0.104806,157,1498,4,19,1,,0.34318,1.0,0.34318,0.1445,0.330717
2023-24,27,108,Mbeumo,4,MID,0.48,0.0,0,1498,4,19,1,,0.312,1.0,0.312,0.19264,0.305571
2023-24,27,110,Nørgaard,4,MID,0.82,0.277704,416,1498,4,19,1,,0.615617,1.0,0.615617,0.069189,0.578059
2023-24,27,111,Onyeka,4,MID,0.48,0.124833,187,1498,4,19,1,,0.349138,0.5,0.174569,0.181595,0.176877
2023-24,27,115,Schade,4,MID,0.28,0.0,0,1498,4,19,1,,0.182,1.0,0.182,0.17996,0.183657
2023-24,27,118,Trevitt,4,MID,0.1,0.0,0,1498,4,19,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,120,Yarmoliuk,4,MID,0.28,0.023364,35,1498,4,19,1,,0.188951,1.0,0.188951,0.178431,0.189999
2023-24,27,620,Olakigbe,4,MID,0.1,0.0,0,1498,4,19,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,684,Brierley,4,MID,0.1,0.0,0,1498,4,19,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,701,Ghoddos,4,MID,0.28,0.004005,6,1498,4,19,1,,0.183192,1.0,0.183192,0.179698,0.184744
2023-24,27,744,Peart-Harris,4,MID,0.1,0.0,0,1498,4,19,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,864,Konak,4,MID,0.1,0.0,0,1498,0,19,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2023-24,27,100,Dervişoğlu,4,FWD,0.1,0.0,0,882,4,4,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,117,Toney,4,FWD,0.72,0.510204,450,882,4,4,1,,0.619786,1.0,0.619786,0.10646,0.584918
2023-24,27,119,Wissa,4,FWD,0.68,0.12585,111,882,4,4,1,,0.47944,1.0,0.47944,0.093701,0.453376
2023-24,27,258,Maupay,4,FWD,0.72,0.363946,321,882,4,4,1,,0.576274,1.0,0.576274,0.09322,0.543392
2023-24,27,122,Adingra,5,MID,0.48,0.107914,180,1668,4,23,1,,0.344104,1.0,0.344104,0.144297,0.331561
2023-24,27,123,Alzate,5,MID,0.1,0.0,0,1668,4,23,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,124,Ayari,5,MID,0.1,0.0,0,1668,4,23,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,125,Buonanotte,5,MID,0.72,0.178657,298,1668,4,23,1,,0.52115,1.0,0.52115,0.105347,0.493098
2023-24,27,128,Dahoud,5,MID,0.28,0.0,0,1668,4,23,1,,0.182,0.0,0.0,0.0,0.0
2023-24,27,130,Enciso,5,MID,0.18,0.010192,17,1668,4,23,1,,0.120032,1.0,0.120032,0.193593,0.127117
2023-24,27,133,Gilmour,5,MID,0.72,0.209832,350,1668,4,23,1,,0.530425,1.0,0.530425,0.084523,0.500057
2023-24,27,134,Gross,5,MID,0.82,0.215827,360,1668,4,23,1,,0.597209,1.0,0.597209,0.072502,0.561204
2023-24,27,137,Kozłowski,5,MID,0.1,0.0,0,1668,4,23,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,138,Lallana,5,MID,0.48,0.043765,73,1668,4,23,1,,0.32502,1.0,0.32502,0.148496,0.314148
2023-24,27,140,March,5,MID,0.28,0.0,0,1668,4,23,1,,0.182,0.0,0.0,0.0,0.0
2023-24,27,142,Milner,5,MID,0.48,0.0,0,1668,4,23,1,,0.312,0.0,0.0,0.0,0.0
2023-24,27,143,Mitoma,5,MID,0.68,0.098921,165,1668,4,23,1,,0.471429,0.0,0.0,0.0,0.0
2023-24,27,144,Moder,5,MID,0.1,0.026978,45,1668,4,23,1,,0.073026,1.0,0.073026,0.203934,0.084229
2023-24,27,146,Sarmiento,5,MID,0.1,0.0,0,1668,4,23,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,621,Hinshelwood,5,MID,0.48,0.053957,90,1668,4,23,1,,0.328052,0.0,0.0,0.0,0.0
2023-24,27,690,Baleba,5,MID,0.28,0.006595,11,1668,4,23,1,,0.183962,1.0,0.183962,0.179528,0.185447
2023-24,27,700,Ansu Fati,5,MID,0.28,0.046763,78,1668,4,23,1,,0.195912,1.0,0.195912,0.225145,0.20021
2023-24,27,742,Baker-Boaitey,5,MID,0.1,0.0006,1,1668,4,23,1,,0.065178,1.0,0.065178,0.205661,0.077069
2023-24,27,747,Duffus,5,MID,0.1,0.0,0,1668,4,23,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,755,Barrington,5,MID,0.1,0.0,0,1668,4,23,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,786,Peupion,5,MID,0.1,0.0,0,1668,4,23,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,843,Chouchane,5,MID,0.1,0.0,0,1668,0,23,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2023-24,27,127,Connolly,5,FWD,0.1,0.0,0,503,4,7,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,132,Ferguson,5,FWD,0.48,0.343936,173,503,4,7,1,,0.414321,0.0,0.0,0.0,0.0
2023-24,27,135,João Pedro,5,FWD,0.48,0.172962,87,503,4,7,1,,0.363456,1.0,0.363456,0.14004,0.349217
2023-24,27,149,Undav,5,FWD,0.28,0.0,0,503,4,7,1,,0.182,0.0,0.0,0.0,0.0
2023-24,27,154,Welbeck,5,FWD,0.48,0.483101,243,503,4,7,1,,0.455723,1.0,0.455723,0.152398,0.436014
2023-24,27,155,Zeqiri,5,FWD,0.1,0.0,0,503,4,7,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,741,O’Mahony,5,FWD,0.1,0.0,0,503,4,7,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,129,Dunk,5,DEF,0.72,0.256228,360,1405,4,13,1,,0.544228,0.0,0.0,0.0,0.0
2023-24,27,131,Estupiñan,5,DEF,0.48,0.098932,139,1405,4,13,1,,0.341432,0.0,0.0,0.0,0.0
2023-24,27,136,Karbownik,5,DEF,0.1,0.0,0,1405,4,13,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,139,Lamptey,5,DEF,0.72,0.195018,274,1405,4,13,1,,0.526018,1.0,0.526018,0.104276,0.497539
2023-24,27,150,Van Hecke,5,DEF,0.72,0.256228,360,1405,4,13,1,,0.544228,0.0,0.0,0.0,0.0
2023-24,27,151,Veltman,5,DEF,0.22,0.025623,36,1405,4,13,1,,0.150623,0.0,0.0,0.0,0.0
2023-24,27,153,Webster,5,DEF,0.22,0.032028,45,1405,4,13,1,,0.152528,1.0,0.152528,0.186444,0.156767
2023-24,27,606,Igor,5,DEF,0.22,0.135943,191,1405,4,13,1,,0.183443,1.0,0.183443,0.179643,0.184973
2023-24,27,746,Jackson,5,DEF,0.1,0.0,0,1405,4,13,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,753,Kavanagh,5,DEF,0.1,0.0,0,1405,4,13,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,816,Barco,5,DEF,0.1,0.0,0,1405,2,13,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,845,Offiah,5,DEF,0.1,0.0,0,1405,0,13,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2023-24,27,861,Atom,5,DEF,0.1,0.0,0,1405,0,13,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2023-24,27,141,McGill,5,GKP,0.04,0.0,0,360,4,4,1,,0.04,1.0,0.04,0.0384,0.040272
2023-24,27,147,Scherpen,5,GKP,0.04,0.0,0,360,4,4,1,,0.04,0.0,0.0,0.0,0.0
2023-24,27,148,Steele,5,GKP,0.85,0.25,90,360,4,4,1,,0.626875,1.0,0.626875,0.014925,0.584188
2023-24,27,152,Verbruggen,5,GKP,0.04,0.75,270,360,4,4,1,,0.249125,1.0,0.249125,0.030035,0.234089
2023-24,27,156,Agyei,6,MID,0.1,0.0,0,1460,4,19,1,,0.065,1.0,0.065,0.2057,0.076906
2023-24,27,158,Bastien,6,MID,0.18,0.0,0,1460,4,19,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,159,Benson,6,MID,0.18,0.000685,1,1460,4,19,1,,0.117204,1.0,0.117204,0.194215,0.124537
2023-24,27,161,Brownhill,6,MID,0.72,0.208219,304,1460,4,19,1,,0.529945,1.0,0.529945,0.08461,0.499618
2023-24,27,162,Churlinov,6,MID,0.1,0.0,0,1460,4,19,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,163,Cork,6,MID,0.18,0.000685,1,1460,4,19,1,,0.117204,1.0,0.117204,0.194215,0.124537
2023-24,27,164,Costelloe,6,MID,0.1,0.0,0,1460,4,19,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,165,Cullen,6,MID,0.48,0.036301,53,1460,4,19,1,,0.3228,1.0,0.3228,0.148984,0.312122
2023-24,27,170,Gudmundsson,6,MID,0.48,0.110959,162,1460,4,19,1,,0.34501,1.0,0.34501,0.144098,0.332387
2023-24,27,180,Twine,6,MID,0.18,0.0,0,1460,4,19,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,184,Zaroury,6,MID,0.18,0.0,0,1460,4,19,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,475,Berge,6,MID,0.72,0.246575,360,1460,4,19,1,,0.541356,1.0,0.541356,0.082556,0.510066
2023-24,27,600,Redmond,6,MID,0.18,0.0,0,1460,4,19,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,605,Koleosho,6,MID,0.48,0.0,0,1460,4,19,1,,0.312,0.5,0.156,0.18568,0.159934
2023-24,27,608,Bruun Larsen,6,MID,0.28,0.011644,17,1460,4,19,1,,0.185464,1.0,0.185464,0.179198,0.186817
2023-24,27,660,Odobert,6,MID,0.72,0.238356,348,1460,4,19,1,,0.538911,1.0,0.538911,0.10144,0.509302
2023-24,27,675,A.Ramsey,6,MID,0.28,0.139726,204,1460,4,19,1,,0.223568,0.0,0.0,0.0,0.0
2023-24,27,694,Massengo,6,MID,0.18,0.006849,10,1460,4,19,1,,0.119038,1.0,0.119038,0.193812,0.12621
2023-24,27,706,M.Trésor,6,MID,0.28,0.0,0,1460,4,19,1,,0.182,1.0,0.182,0.17996,0.183657
2023-24,27,157,Al-Dakhil,6,DEF,0.22,0.0,0,1432,4,14,1,,0.143,0.0,0.0,0.0,0.0
2023-24,27,160,Beyer,6,DEF,0.22,0.0,0,1432,4,14,1,,0.143,0.0,0.0,0.0,0.0
2023-24,27,166,Egan-Riley,6,DEF,0.1,0.0,0,1432,4,14,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,167,Ekdal,6,DEF,0.22,0.031425,45,1432,4,14,1,,0.152349,1.0,0.152349,0.186483,0.156603
2023-24,27,171,McNally,6,DEF,0.1,0.0,0,1432,4,14,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,173,O'Shea,6,DEF,0.72,0.251397,360,1432,4,14,1,,0.542791,1.0,0.542791,0.082298,0.511379
2023-24,27,176,Roberts,6,DEF,0.22,0.0,0,1432,4,14,1,,0.143,0.0,0.0,0.0,0.0
2023-24,27,178,Taylor,6,DEF,0.22,0.071229,102,1432,4,14,1,,0.164191,1.0,0.164191,0.150446,0.164733
2023-24,27,179,Thomas,6,DEF,0.1,0.0,0,1432,4,14,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,182,Vitinho,6,DEF,0.22,0.085196,122,1432,4,14,1,,0.168346,1.0,0.168346,0.182964,0.171199
2023-24,27,622,Dodgson,6,DEF,0.1,0.0,0,1432,4,14,1,,0.065,0.0,0.0,0.0,0.0
2023-24,27,674,Delcroix,6,DEF,0.22,0.125698,180,1432,4,14,1,,0.180395,1.0,0.180395,0.180313,0.182193
2023-24,27,805,Assignon,6,DEF,0.72,0.243017,348,1432,4,14,1,,0.540297,1.0,0.540297,0.101135,0.510567
2023-24,27,806,Estève,6,DEF,0.72,0.192039,275,1432,4,14,1,,0.525132,1.0,0.525132,0.104471,0.49673
2023-24,27,168,Foster,6,FWD,0.48,0.139969,90,643,4,6,1,,0.353641,1.0,0.353641,0.142199,0.340262
2023-24,27,174,Obafemi,6,FWD,0.18,0.0,0,643,4,6,1,,0.117,0.0,0.0,0.0,0.0
2023-24,27,177,Rodriguez,6,FWD,0.28,0.043546,28,643,4,6,1,,0.194955,1.0,0.194955,0.17711,0.195477
