season,gw,player_id,web_name,team_id,position,b0,joined,identity_reason,status,chance_this,chance_next,can_select,availability0,p_start,p_60
2022-23,1,764,Craig,18,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,777,Alonso,18,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,462,Masuaku,19,DEF,0.1,1,,u,,0,0,0.0,0.0,0.0
2022-23,1,472,Aguerd,19,DEF,0.18,1,,i,,0,1,0.0,0.0,0.0
2022-23,1,572,Oko-Flex,19,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,575,Cornet,19,MID,0.45,0,join_miss,a,,,1,1.0,0.45,0.43082
2022-23,1,588,Kehrer,19,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,603,Paquetá,19,MID,0.45,0,join_miss,a,,,1,1.0,0.45,0.43082
2022-23,1,669,Mubama,19,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,739,Anang,19,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,1,740,Hegyi,19,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,1,746,Casey,19,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,476,Jiménez,20,FWD,0.72,1,,i,,0,1,0.0,0.0,0.0
2022-23,1,482,Semedo,20,DEF,0.18,1,,d,,25,1,0.25,0.045,0.058658
2022-23,1,488,Fabio Silva,20,FWD,0.45,1,,u,,0,0,0.0,0.0,0.0
2022-23,1,490,Chiquinho,20,MID,0.18,1,,i,,0,1,0.0,0.0,0.0
2022-23,1,491,Adama,20,MID,0.45,1,,d,,50,1,0.5,0.225,0.22661
2022-23,1,566,Hodge,20,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,567,Ronan,20,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,568,Campbell,20,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,579,Guedes,20,MID,0.45,0,join_miss,a,,,1,1.0,0.45,0.43082
2022-23,1,589,Matheus,20,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,1,608,Kalajdžić,20,FWD,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,1,625,Diego Costa,20,FWD,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,1,629,Traoré,20,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,657,Fraser,20,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,658,Griffiths,20,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,664,Lembikisa,20,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,682,Cunha,20,FWD,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,1,698,Lemina,20,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,1,704,Sarabia,20,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,1,717,Bentley,20,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,1,721,João Gomes,20,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,12,Smith Rowe,1,MID,0.68,1,,d,75,75,1,0.75,0.51,0.481356
2022-23,2,14,Tomiyasu,1,DEF,0.22,1,,d,75,75,1,0.75,0.165,0.165474
2022-23,2,17,Tavares,1,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,20,Pablo Marí,1,DEF,0.1,1,,u,,0,0,0.0,0.0,0.0
2022-23,2,22,Torreira,1,MID,0.1,1,,u,,0,0,0.0,0.0,0.0
2022-23,2,23,Nelson,1,MID,0.18,1,,i,,0,1,0.0,0.0,0.0
2022-23,2,25,Fábio Vieira,1,MID,0.45,1,,d,75,75,1,0.75,0.3375,0.328715
2022-23,2,607,Smith,1,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,630,Nwaneri,1,MID,0.1,0,join_miss,i,,,0,0.0,0.0,0.0
2022-23,2,631,Sousa,1,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,655,Hein,1,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,668,Cozier-Duberry,1,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,685,Butler-Oyedeji,1,FWD,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,710,Kiwior,1,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,751,Walters,1,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,767,Bandeira,1,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,38,Hause,2,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,52,Davis,2,FWD,0.18,1,,d,25,25,1,0.25,0.045,0.058658
2022-23,2,55,Philogene-Bidace,2,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,537,Kesler Hayden,2,DEF,0.1,1,,u,,0,0,0.0,0.0,0.0
2022-23,2,638,Bogarde,2,DEF,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,670,Marschall,2,GKP,0.04,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,672,Kadan Young,2,MID,0.1,0,join_miss,i,,,0,0.0,0.0,0.0
2022-23,2,694,Álex Moreno,2,DEF,0.1,0,join_miss,i,,,0,0.0,0.0,0.0
2022-23,2,707,Sinisalo,2,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,711,Durán,2,FWD,0.45,0,join_miss,a,,,1,1.0,0.45,0.43082
2022-23,2,744,Swinkels,2,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,745,Zych,2,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,753,Wright,2,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,754,Revan,2,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,755,Patterson,2,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,761,O'Reilly,2,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,59,Fredericks,3,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,60,Brooks,3,MID,0.45,1,,i,25,0,1,0.0,0.0,0.0
2022-23,2,505,Rothwell,3,MID,0.18,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,597,Saydee,3,FWD,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,598,Bevan,3,DEF,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,649,Plain,3,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,695,Adu-Adjei,3,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,696,Dacosta Gonzalez,3,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,697,Sadi,3,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,705,Ouattara,3,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,706,Pollock,3,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,714,Semenyo,3,FWD,0.18,0,join_miss,i,,,0,0.0,0.0,0.0
2022-23,2,718,Viña,3,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,722,Zabarnyi,3,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,723,H.Traorè,3,MID,0.1,0,join_miss,d,,,1,0.5,0.05,0.06322
2022-23,2,737,Greenwood,3,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,738,Kinsey-Wellings,3,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,82,Canós,4,DEF,0.82,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,84,Ajer,4,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,92,Pinnock,4,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,97,Forss,4,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,98,Thompson,4,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,99,Bidstrup,4,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,100,Balcombe,4,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,595,Zanka,4,DEF,0.22,0,join_miss,a,,,1,1.0,0.22,0.218328
2022-23,2,632,Trevitt,4,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,633,Cox,4,GKP,0.04,0,join_miss,i,,,0,0.0,0.0,0.0
2022-23,2,646,Crama,4,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,650,Yarmolyuk,4,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,688,Schade,4,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,752,Olakigbe,4,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,117,Moder,5,MID,0.68,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,121,Richards,5,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,122,Roberts,5,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,586,Estupiñán,5,DEF,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,596,Ferguson,5,FWD,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,640,Turns,5,DEF,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,651,Moran,5,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,652,Furlong,5,DEF,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,677,Hinshelwood,5,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,679,Buonanotte,5,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,719,Ayari,5,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,736,Offiah,5,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,756,McGill,5,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,762,Peupion,5,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,765,Samuels,5,DEF,0.1,0,join_miss,i,,,0,0.0,0.0,0.0
2022-23,2,129,Alonso,6,DEF,0.82,1,,i,,0,1,0.0,0.0,0.0
2022-23,2,132,Kovacic,6,MID,0.68,1,,i,,0,1,0.0,0.0,0.0
2022-23,2,137,Werner,6,FWD,0.48,1,,u,,0,0,0.0,0.0,0.0
2022-23,2,143,Sarr,6,DEF,0.28,1,,u,,0,0,0.0,0.0,0.0
2022-23,2,606,Vale,6,MID,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,616,Zakaria,6,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,617,Aubameyang,6,FWD,0.48,0,join_miss,a,,,1,1.0,0.48,0.458048
2022-23,2,635,Bettinelli,6,GKP,0.04,0,join_miss,d,,,1,0.5,0.02,0.021736
2022-23,2,653,Hutchinson,6,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,661,Hall,6,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,673,Humphreys,6,DEF,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,684,D.D.Fofana,6,FWD,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,689,Badiashile,6,DEF,0.18,0,join_miss,d,,,1,0.5,0.09,0.099716
2022-23,2,690,João Félix,6,FWD,0.72,0,join_miss,a,,,1,1.0,0.72,0.675872
2022-23,2,699,Mudryk,6,MID,0.45,0,join_miss,a,,,1,1.0,0.45,0.43082
2022-23,2,702,Andrey Santos,6,MID,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,708,Madueke,6,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,724,Enzo,6,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,771,Wady,6,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,775,Gilchrist,6,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,153,Tomkins,7,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,154,McArthur,7,MID,0.68,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,155,Benteke,7,FWD,0.48,1,,u,,0,0,0.0,0.0,0.0
2022-23,2,171,Olise,7,MID,0.48,1,,d,0,75,1,0.75,0.36,0.349136
2022-23,2,172,Rak-Sakyi,7,MID,0.1,1,,u,,0,0,0.0,0.0,0.0
2022-23,2,174,Ferguson,7,DEF,0.1,1,,i,,0,1,0.0,0.0,0.0
2022-23,2,495,Matthews,7,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,590,Whitworth,7,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,601,Rodney,7,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,604,Phillips,7,MID,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,634,Gordon,7,FWD,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,642,Balmer,7,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,644,Goodman,7,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,654,Wells-Morrison,7,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,676,Ozoh,7,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,725,Ahamada,7,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,766,Adaramola,7,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,178,Coleman,8,DEF,0.22,1,,d,25,75,1,0.75,0.165,0.165474
2022-23,2,179,Townsend,8,MID,0.68,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,184,André Gomes,8,MID,0.28,1,,d,0,50,1,0.5,0.14,0.145336
2022-23,2,188,Mina,8,DEF,0.1,1,,i,,0,1,0.0,0.0,0.0
2022-23,2,190,Davies,8,MID,0.18,1,,d,0,50,1,0.5,0.09,0.099716
2022-23,2,191,Calvert-Lewin,8,FWD,0.48,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,193,Godfrey,8,DEF,0.1,1,,i,,0,1,0.0,0.0,0.0
2022-23,2,196,Branthwaite,8,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,605,Welch,8,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,611,Gueye,8,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,627,Jakupović,8,GKP,0.04,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,637,John,8,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,662,Cannon,8,FWD,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,678,Price,8,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,686,Simms,8,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,757,Samuels-Smith,8,DEF,0.1,0,join_miss,i,,,0,0.0,0.0,0.0
2022-23,2,760,Lonergan,8,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,768,McAllister,8,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,206,Bryan,9,DEF,0.1,1,,d,50,50,1,0.5,0.05,0.06322
2022-23,2,212,Wilson,9,MID,0.45,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,562,Solomon,9,MID,0.18,1,,i,,0,1,0.0,0.0,0.0
2022-23,2,591,Ablade,9,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,613,Kurzawa,9,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,614,Willian,9,MID,0.45,0,join_miss,a,,,1,1.0,0.45,0.43082
2022-23,2,618,Vinícius,9,FWD,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,636,Parkes,9,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,641,Godo,9,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,667,Sekularac,9,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,726,Lukic,9,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,747,Wickens,9,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,750,C.Robinson,9,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,763,Dibley-Dias,9,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,248,Schmeichel,10,GKP,0.08,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,250,Bertrand,10,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,256,Ricardo,10,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,263,Choudhury,10,MID,0.1,1,,u,,0,0,0.0,0.0,0.0
2022-23,2,264,Barnes,10,MID,0.82,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,581,Smithies,10,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,612,Faes,10,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,639,Braybrooke,10,MID,0.1,0,join_miss,i,,,0,0.0,0.0,0.0
2022-23,2,645,Wormleighton,10,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,687,McAteer,10,MID,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,709,Kristiansen,10,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,715,Tetê,10,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,727,Souttar,10,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,735,Marçal-Madivadua,10,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,222,Ayling,11,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,226,Dallas,11,DEF,0.85,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,229,Roberts,11,MID,0.48,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,232,Raphinha,11,MID,0.85,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,234,Shackleton,11,MID,0.28,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,239,Firpo,11,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,241,Bate,11,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,619,Gnonto,11,FWD,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,659,Mateo Joseph,11,FWD,0.1,0,join_miss,i,,,0,0.0,0.0,0.0
2022-23,2,663,Perkins,11,FWD,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,691,Wöber,11,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,700,Rutter,11,FWD,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,720,McKennie,11,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,742,Chilokoa-Mullen,11,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,743,Monteiro,11,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,277,Thiago,12,MID,0.18,1,,i,,0,1,0.0,0.0,0.0
2022-23,2,278,Chamberlain,12,MID,0.28,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,288,Diogo Jota,12,FWD,0.82,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,289,Kelleher,12,GKP,0.04,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,290,Konaté,12,DEF,0.48,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,291,Jones,12,MID,0.48,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,292,Tsimikas,12,DEF,0.22,1,,d,0,75,1,0.75,0.165,0.168146
2022-23,2,498,R.Williams,12,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,499,Davies,12,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,584,Clark,12,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,592,H.Davies,12,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,620,Arthur,12,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,665,Doak,12,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,680,Gakpo,12,MID,0.72,0,join_miss,a,,,1,1.0,0.72,0.675872
2022-23,2,309,Laporte,13,DEF,0.85,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,310,Steffen,13,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,316,Palmer,13,MID,0.1,1,,d,,50,1,0.5,0.05,0.06322
2022-23,2,317,McAtee,13,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,325,Phillips,13,MID,0.18,1,,i,,0,1,0.0,0.0,0.0
2022-23,2,587,Sergio Gómez,13,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,599,Gomes,13,MID,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,600,Knight,13,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,610,Akanji,13,DEF,0.18,0,join_miss,d,,,1,0.5,0.09,0.099716
2022-23,2,712,Perrone,13,MID,0.1,0,join_miss,i,,,0,0.0,0.0,0.0
2022-23,2,772,Robertson,13,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,773,Charles,13,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,774,O'Reilly,13,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,162,Butland,14,GKP,0.04,1,,d,25,25,1,0.25,0.01,0.012468
2022-23,2,334,Telles,14,DEF,0.68,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,337,Lindelöf,14,DEF,0.22,1,,i,,0,1,0.0,0.0,0.0
2022-23,2,345,Martial,14,FWD,0.45,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,347,Pellistri,14,MID,0.1,1,,i,75,0,1,0.0,0.0,0.0
2022-23,2,593,Casemiro,14,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,609,Antony,14,MID,0.72,0,join_miss,d,,,1,0.5,0.36,0.349136
2022-23,2,615,Kovár,14,GKP,0.04,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,643,Mainoo,14,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,656,Bishop,14,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,660,Shoretire,14,FWD,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,674,Bennett,14,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,701,Weghorst,14,FWD,0.68,0,join_miss,a,,,1,1.0,0.68,0.638032
2022-23,2,728,Sabitzer,14,MID,0.18,0,join_miss,i,,,0,0.0,0.0,0.0
2022-23,2,759,Jurado,14,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,351,Fernández,15,DEF,0.22,1,,d,25,25,1,0.25,0.055,0.067782
2022-23,2,352,Clark,15,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,360,Lascelles,15,DEF,0.22,1,,d,,75,1,0.75,0.165,0.165474
2022-23,2,361,Gayle,15,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,364,Krafth,15,DEF,0.22,1,,d,,25,1,0.25,0.055,0.064758
2022-23,2,372,Lewis,15,DEF,0.22,1,,d,25,25,1,0.25,0.055,0.067782
2022-23,2,375,Hendrick,15,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,594,Isak,15,FWD,0.72,0,join_miss,a,,,1,1.0,0.72,0.675872
2022-23,2,626,Karius,15,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,683,Kuol,15,MID,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,741,Miley,15,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,776,Gillespie,15,GKP,0.04,0,join_miss,a,,,1,1.0,0.04,0.040272
2022-23,2,349,Shelvey,16,MID,0.68,1,,i,25,0,1,0.0,0.0,0.0
2022-23,2,379,Cook,16,DEF,0.1,1,,i,,0,1,0.0,0.0,0.0
2022-23,2,382,Samba,16,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,385,McKenna,16,DEF,0.1,1,,d,,25,1,0.25,0.025,0.04041
2022-23,2,386,Dräger,16,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,387,Yates,16,MID,0.18,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,389,Panzo,16,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,390,Xande Silva,16,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2022-23,2,392,Laryea,16,DEF,0.1,1,,u,,0,0,0.0,0.0,0.0
2022-23,2,511,Richards,16,DEF,0.1,1,,i,0,0,1,0.0,0.0,0.0
2022-23,2,582,Freuler,16,MID,0.18,0,join_miss,a,,,1,1.0,0.18,0.181832
2022-23,2,583,Kouyaté,16,MID,0.68,0,join_miss,a,,,1,1.0,0.68,0.637008
2022-23,2,585,Dennis,16,FWD,0.82,0,join_miss,a,,,1,1.0,0.82,0.765192
2022-23,2,602,Renan Lodi,16,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,621,Badé,16,DEF,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,628,Aurier,16,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2022-23,2,666,Dale Taylor,16,FWD,0.1,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,675,Smith,16,GKP,0.04,0,join_miss,u,,,0,0.0,0.0,0.0
2022-23,2,681,Scarpa,16,MID,0.18,0,join_miss,d,,,1,0.5,0.09,0.099716
2022-23,2,703,Danilo,16,MID,0.1,0,join_miss,d,,,1,0.5,0.05,0.06322
2022-23,2,729,Navas,16,GKP,0.04,0,join_miss,i,,,0,0.0,0.0,0.0
