season,e024_gate,season_gate,gw,swap_set,enter_id,enter_name,enter_pos,left_id,left_name,left_pos,ctrl_margin,abs_ctrl_margin,gap_bucket,ctrl_rank_dist,treat_lift,ctrl_mu_enter,ctrl_mu_left,treat_mu_enter,enter_mins,left_mins,enter_pts,left_pts,both60,bad_swap,bound,gw_u0_slack,epsilon,globally_admissible
2022-23,FAIL,both,21,ctrl_treat,171,Olise,MID,335,Rashford,MID,-0.3332,0.3332,mid,19,0.452,2.4756,2.8088,2.9276,25.0,90.0,0.0,7.0,0,0,1,0.5453,0.79096,1
2022-23,FAIL,both,21,ctrl_treat,171,Olise,MID,283,Salah,MID,-0.5188,0.5188,mid,25,0.452,2.4756,2.9944,2.9276,25.0,90.0,0.0,3.0,0,0,1,0.5453,0.79096,1
2022-23,FAIL,both,21,ctrl_treat,301,De Bruyne,MID,680,Gakpo,MID,0.1972,0.1972,near,-9,0.2408,3.1072,2.91,3.348,76.0,81.0,6.0,3.0,1,0,1,0.5453,0.79096,1
2022-23,FAIL,both,21,ctrl_treat,301,De Bruyne,MID,335,Rashford,MID,0.2984,0.2984,mid,-11,0.2408,3.1072,2.8088,3.348,76.0,90.0,6.0,7.0,1,1,1,0.5453,0.79096,1
2022-23,FAIL,both,21,ctrl_treat,301,De Bruyne,MID,283,Salah,MID,0.1128,0.1128,near,-5,0.2408,3.1072,2.9944,3.348,76.0,90.0,6.0,3.0,1,0,1,0.5453,0.79096,1
2022-23,FAIL,both,21,ctrl_treat,278,Chamberlain,MID,680,Gakpo,MID,-0.66,0.66,mid,48,0.8004,2.25,2.91,3.0504,0.0,81.0,0.0,3.0,0,0,1,0.5453,0.79096,1
2022-23,FAIL,both,21,ctrl_treat,278,Chamberlain,MID,335,Rashford,MID,-0.5588,0.5588,mid,46,0.8004,2.25,2.8088,3.0504,0.0,90.0,0.0,7.0,0,0,1,0.5453,0.79096,1
2022-23,FAIL,both,21,ctrl_treat,278,Chamberlain,MID,283,Salah,MID,-0.7444,0.7444,mid,52,0.8004,2.25,2.9944,3.0504,0.0,90.0,0.0,3.0,0,0,1,0.5453,0.79096,1
2022-23,FAIL,both,21,ctrl_pack1,357,Trippier,DEF,628,Aurier,DEF,0.0396,0.0396,near,-3,0.082,2.62,2.5804,2.702,90.0,74.0,8.0,2.0,1,0,1,0.5453,0.79096,1
2022-23,FAIL,both,21,ctrl_pack1,278,Chamberlain,MID,680,Gakpo,MID,-0.66,0.66,mid,48,0.8004,2.25,2.91,3.0504,0.0,81.0,0.0,3.0,0,0,1,0.5453,0.79096,1
2022-23,FAIL,both,21,treat_pack1,283,Salah,MID,171,Olise,MID,0.5188,0.5188,mid,-25,0.1772,2.9944,2.4756,3.1716,90.0,25.0,3.0,0.0,0,0,1,0.5453,0.79096,1
2022-23,FAIL,both,21,treat_pack1,283,Salah,MID,301,De Bruyne,MID,-0.1128,0.1128,near,5,0.1772,2.9944,3.1072,3.1716,90.0,76.0,3.0,6.0,1,1,1,0.5453,0.79096,1
2022-23,FAIL,both,21,treat_pack1,335,Rashford,MID,171,Olise,MID,0.3332,0.3332,mid,-19,0.0664,2.8088,2.4756,2.8752,90.0,25.0,7.0,0.0,0,0,1,0.5453,0.79096,1
2022-23,FAIL,both,21,treat_pack1,335,Rashford,MID,301,De Bruyne,MID,-0.2984,0.2984,mid,11,0.0664,2.8088,3.1072,2.8752,90.0,76.0,7.0,6.0,1,0,1,0.5453,0.79096,1
2022-23,FAIL,both,21,treat_pack1,302,Stones,DEF,222,Ayling,DEF,0.506,0.506,mid,-34,0.0212,2.798,2.292,2.8192,90.0,90.0,8.0,8.0,1,0,1,0.5453,0.79096,1
2022-23,FAIL,both,22,ctrl_treat,135,Ziyech,MID,7,Ødegaard,MID,-0.6112,0.6112,mid,61,0.876,2.29,2.9012,3.166,59.0,76.0,1.0,2.0,0,0,0,0.5923,0.79096,1
2022-23,FAIL,both,22,ctrl_pack1,135,Ziyech,MID,7,Ødegaard,MID,-0.6112,0.6112,mid,61,0.876,2.29,2.9012,3.166,59.0,76.0,1.0,2.0,0,0,0,0.5923,0.79096,1
2022-23,FAIL,both,23,ctrl_treat,171,Olise,MID,124,Mitoma,MID,-0.2532,0.2532,mid,20,0.34,2.5068,2.76,2.8468,83.0,90.0,2.0,2.0,1,0,0,0.6765,0.79096,1
2022-23,FAIL,both,23,ctrl_treat,171,Olise,MID,335,Rashford,MID,-0.4016,0.4016,mid,27,0.34,2.5068,2.9084,2.8468,83.0,90.0,2.0,8.0,1,1,0,0.6765,0.79096,1
2022-23,FAIL,both,23,ctrl_treat,446,Kulusevski,MID,124,Mitoma,MID,-0.1448,0.1448,near,8,0.6856,2.6152,2.76,3.3008,78.0,90.0,2.0,2.0,1,0,0,0.6765,0.79096,1
2022-23,FAIL,both,23,ctrl_treat,446,Kulusevski,MID,335,Rashford,MID,-0.2932,0.2932,mid,15,0.6856,2.6152,2.9084,3.3008,78.0,90.0,2.0,8.0,1,1,0,0.6765,0.79096,1
2022-23,FAIL,both,23,ctrl_treat,222,Ayling,DEF,16,Gabriel,DEF,-2.5576,2.5576,large,53,0.3392,2.488,5.0456,2.8272,90.0,180.0,1.0,3.0,1,1,0,0.6765,0.79096,1
2022-23,FAIL,both,23,ctrl_treat,15,Ramsdale,GKP,2,Leno,GKP,2.464,2.464,large,-12,0.0,6.2316,3.7676,6.2316,180.0,90.0,3.0,6.0,1,1,0,0.6765,0.79096,1
2022-23,FAIL,both,23,ctrl_pack1,171,Olise,MID,124,Mitoma,MID,-0.2532,0.2532,mid,20,0.34,2.5068,2.76,2.8468,83.0,90.0,2.0,2.0,1,0,0,0.6765,0.79096,1
2022-23,FAIL,both,23,ctrl_pack1,171,Olise,MID,335,Rashford,MID,-0.4016,0.4016,mid,27,0.34,2.5068,2.9084,2.8468,83.0,90.0,2.0,8.0,1,1,0,0.6765,0.79096,1
2022-23,FAIL,both,23,ctrl_pack1,446,Kulusevski,MID,124,Mitoma,MID,-0.1448,0.1448,near,8,0.6856,2.6152,2.76,3.3008,78.0,90.0,2.0,2.0,1,0,0,0.6765,0.79096,1
2022-23,FAIL,both,23,ctrl_pack1,446,Kulusevski,MID,335,Rashford,MID,-0.2932,0.2932,mid,15,0.6856,2.6152,2.9084,3.3008,78.0,90.0,2.0,8.0,1,1,0,0.6765,0.79096,1
2022-23,FAIL,both,23,ctrl_pack1,222,Ayling,DEF,16,Gabriel,DEF,-2.5576,2.5576,large,53,0.3392,2.488,5.0456,2.8272,90.0,180.0,1.0,3.0,1,1,0,0.6765,0.79096,1
2022-23,FAIL,both,23,ctrl_pack1,15,Ramsdale,GKP,2,Leno,GKP,2.464,2.464,large,-12,0.0,6.2316,3.7676,6.2316,180.0,90.0,3.0,6.0,1,1,0,0.6765,0.79096,1
2022-23,FAIL,both,24,ctrl_treat,128,Thiago Silva,DEF,92,Pinnock,DEF,0.0324,0.0324,near,-6,0.0,2.6776,2.6452,2.6776,0.0,90.0,0.0,2.0,0,0,0,0.1381,0.79096,1
2022-23,FAIL,both,24,ctrl_treat,446,Kulusevski,MID,333,Fernandes,MID,-0.1004,0.1004,near,5,0.7388,2.7056,2.806,3.4444,89.0,90.0,3.0,12.0,1,1,0,0.1381,0.79096,1
2022-23,FAIL,both,24,ctrl_treat,446,Kulusevski,MID,7,Ødegaard,MID,-0.0848,0.0848,near,3,0.7388,2.7056,2.7904,3.4444,89.0,90.0,3.0,8.0,1,1,0,0.1381,0.79096,1
2022-23,FAIL,both,24,ctrl_pack1,128,Thiago Silva,DEF,92,Pinnock,DEF,0.0324,0.0324,near,-6,0.0,2.6776,2.6452,2.6776,0.0,90.0,0.0,2.0,0,0,0,0.1381,0.79096,1
2022-23,FAIL,both,24,ctrl_pack1,446,Kulusevski,MID,333,Fernandes,MID,-0.1004,0.1004,near,5,0.7388,2.7056,2.806,3.4444,89.0,90.0,3.0,12.0,1,1,0,0.1381,0.79096,1
2022-23,FAIL,both,24,ctrl_pack1,446,Kulusevski,MID,7,Ødegaard,MID,-0.0848,0.0848,near,3,0.7388,2.7056,2.7904,3.4444,89.0,90.0,3.0,8.0,1,1,0,0.1381,0.79096,1
2022-23,FAIL,both,26,ctrl_treat,333,Fernandes,MID,124,Mitoma,MID,0.302,0.302,mid,-14,0.0,3.2048,2.9028,3.2048,90.0,82.0,2.0,13.0,1,1,0,0.6917,0.79096,1
2022-23,FAIL,both,26,ctrl_treat,333,Fernandes,MID,335,Rashford,MID,0.0976,0.0976,near,-4,0.0,3.2048,3.1072,3.2048,90.0,84.0,2.0,2.0,1,0,0,0.6917,0.79096,1
2022-23,FAIL,both,26,ctrl_treat,303,Mahrez,MID,124,Mitoma,MID,-0.4144,0.4144,mid,20,0.8164,2.4884,2.9028,3.3048,0.0,82.0,0.0,13.0,0,0,0,0.6917,0.79096,1
2022-23,FAIL,both,26,ctrl_treat,303,Mahrez,MID,335,Rashford,MID,-0.6188,0.6188,mid,30,0.8164,2.4884,3.1072,3.3048,0.0,84.0,0.0,2.0,0,0,0,0.6917,0.79096,1
2022-23,FAIL,both,26,ctrl_treat,262,Iheanacho,FWD,318,Haaland,FWD,-0.4672,0.4672,mid,23,0.7972,2.7828,3.25,3.58,90.0,90.0,2.0,4.0,1,1,0,0.6917,0.79096,1
2022-23,FAIL,both,26,ctrl_pack1,333,Fernandes,MID,124,Mitoma,MID,0.302,0.302,mid,-14,0.0,3.2048,2.9028,3.2048,90.0,82.0,2.0,13.0,1,1,0,0.6917,0.79096,1
2022-23,FAIL,both,26,ctrl_pack1,333,Fernandes,MID,335,Rashford,MID,0.0976,0.0976,near,-4,0.0,3.2048,3.1072,3.2048,90.0,84.0,2.0,2.0,1,0,0,0.6917,0.79096,1
2022-23,FAIL,both,26,ctrl_pack1,303,Mahrez,MID,124,Mitoma,MID,-0.4144,0.4144,mid,20,0.8164,2.4884,2.9028,3.3048,0.0,82.0,0.0,13.0,0,0,0,0.6917,0.79096,1
2022-23,FAIL,both,26,ctrl_pack1,303,Mahrez,MID,335,Rashford,MID,-0.6188,0.6188,mid,30,0.8164,2.4884,3.1072,3.3048,0.0,84.0,0.0,2.0,0,0,0,0.6917,0.79096,1
2022-23,FAIL,both,26,ctrl_pack1,262,Iheanacho,FWD,318,Haaland,FWD,-0.4672,0.4672,mid,23,0.7972,2.7828,3.25,3.58,90.0,90.0,2.0,4.0,1,1,0,0.6917,0.79096,1
2022-23,FAIL,both,27,ctrl_treat,92,Pinnock,DEF,170,Mitchell,DEF,0.1016,0.1016,near,-3,0.0556,4.3908,4.2892,4.4464,180.0,180.0,8.0,4.0,1,0,0,0.7743,0.79096,1
2022-23,FAIL,both,27,ctrl_treat,262,Iheanacho,FWD,95,Mbeumo,FWD,-0.992,0.992,large,26,0.8588,3.0412,4.0332,3.9,75.0,167.0,2.0,4.0,1,1,0,0.7743,0.79096,1
2022-23,FAIL,both,27,ctrl_pack1,92,Pinnock,DEF,170,Mitchell,DEF,0.1016,0.1016,near,-3,0.0556,4.3908,4.2892,4.4464,180.0,180.0,8.0,4.0,1,0,0,0.7743,0.79096,1
2022-23,FAIL,both,27,ctrl_pack1,262,Iheanacho,FWD,95,Mbeumo,FWD,-0.992,0.992,large,26,0.8588,3.0412,4.0332,3.9,75.0,167.0,2.0,4.0,1,1,0,0.7743,0.79096,1
2022-23,FAIL,both,29,ctrl_treat,256,Ricardo,DEF,628,Aurier,DEF,-0.9016,0.9016,large,37,1.4336,4.1736,5.0752,5.6072,50.0,0.0,8.0,0.0,0,0,0,0.4633,0.79096,1
2022-23,FAIL,both,29,ctrl_pack1,256,Ricardo,DEF,628,Aurier,DEF,-0.9016,0.9016,large,37,1.4336,4.1736,5.0752,5.6072,50.0,0.0,8.0,0.0,0,0,0,0.4633,0.79096,1
2022-23,FAIL,both,30,ctrl_treat,256,Ricardo,DEF,280,Van Dijk,DEF,-0.6688,0.6688,mid,51,0.8256,2.3996,3.0684,3.2252,57.0,90.0,1.0,0.0,0,0,0,0.571,0.79096,1
2022-23,FAIL,both,30,ctrl_treat,81,Raya,GKP,355,Dubravka,GKP,0.0352,0.0352,near,-1,0.0,3.804,3.7688,3.804,90.0,0.0,0.0,0.0,0,0,0,0.571,0.79096,1
2022-23,FAIL,both,30,ctrl_treat,124,Mitoma,MID,116,Mac Allister,MID,0.0016,0.0016,near,-1,0.0,3.0768,3.0752,3.0768,90.0,90.0,2.0,2.0,1,0,0,0.571,0.79096,1
2022-23,FAIL,both,30,ctrl_pack1,256,Ricardo,DEF,280,Van Dijk,DEF,-0.6688,0.6688,mid,51,0.8256,2.3996,3.0684,3.2252,57.0,90.0,1.0,0.0,0,0,0,0.571,0.79096,1
2022-23,FAIL,both,30,ctrl_pack1,81,Raya,GKP,355,Dubravka,GKP,0.0352,0.0352,near,-1,0.0,3.804,3.7688,3.804,90.0,0.0,0.0,0.0,0,0,0,0.571,0.79096,1
2022-23,FAIL,both,30,ctrl_pack1,124,Mitoma,MID,116,Mac Allister,MID,0.0016,0.0016,near,-1,0.0,3.0768,3.0752,3.0768,90.0,90.0,2.0,2.0,1,0,0,0.571,0.79096,1
2022-23,FAIL,both,32,ctrl_treat,288,Diogo Jota,FWD,40,Watkins,FWD,-0.3672,0.3672,mid,18,0.6824,2.7664,3.1336,3.4488,80.0,90.0,13.0,2.0,1,0,0,0.3869,0.79096,1
2022-23,FAIL,both,32,ctrl_pack1,288,Diogo Jota,FWD,40,Watkins,FWD,-0.3672,0.3672,mid,18,0.6824,2.7664,3.1336,3.4488,80.0,90.0,13.0,2.0,1,0,0,0.3869,0.79096,1
2022-23,FAIL,both,33,ctrl_treat,288,Diogo Jota,FWD,427,Kane,FWD,-0.644,0.644,mid,30,0.59,2.9168,3.5608,3.5068,58.0,90.0,1.0,11.0,0,0,0,0.4395,0.79096,1
2022-23,FAIL,both,33,ctrl_treat,285,Alexander-Arnold,DEF,39,Mings,DEF,0.1972,0.1972,near,-7,0.0,3.0072,2.81,3.0072,90.0,90.0,5.0,15.0,1,1,0,0.4395,0.79096,1
2022-23,FAIL,both,33,ctrl_pack1,288,Diogo Jota,FWD,427,Kane,FWD,-0.644,0.644,mid,30,0.59,2.9168,3.5608,3.5068,58.0,90.0,1.0,11.0,0,0,0,0.4395,0.79096,1
2022-23,FAIL,both,33,ctrl_pack1,285,Alexander-Arnold,DEF,39,Mings,DEF,0.1972,0.1972,near,-7,0.0,3.0072,2.81,3.0072,90.0,90.0,5.0,15.0,1,1,0,0.4395,0.79096,1
2022-23,FAIL,both,35,ctrl_treat,303,Mahrez,MID,124,Mitoma,MID,-0.0672,0.0672,near,2,0.6312,3.462,3.5292,4.0932,90.0,90.0,10.0,5.0,1,0,0,0.0969,0.79096,1
2022-23,FAIL,both,35,ctrl_pack1,303,Mahrez,MID,124,Mitoma,MID,-0.0672,0.0672,near,2,0.6312,3.462,3.5292,4.0932,90.0,90.0,10.0,5.0,1,0,0,0.0969,0.79096,1
2022-23,FAIL,both,36,ctrl_treat,356,Wilson,FWD,40,Watkins,FWD,2.4512,2.4512,large,-26,0.1416,5.8848,3.4336,6.0264,162.0,90.0,24.0,4.0,1,0,0,0.0684,0.79096,1
2022-23,FAIL,both,36,ctrl_treat,342,Dalot,DEF,366,Schär,DEF,-2.5432,2.5432,large,29,0.0,3.4056,5.9488,3.4056,0.0,180.0,0.0,2.0,0,0,0,0.0684,0.79096,1
2022-23,FAIL,both,36,ctrl_pack1,356,Wilson,FWD,40,Watkins,FWD,2.4512,2.4512,large,-26,0.1416,5.8848,3.4336,6.0264,162.0,90.0,24.0,4.0,1,0,0,0.0684,0.79096,1
2022-23,FAIL,both,36,ctrl_pack1,342,Dalot,DEF,366,Schär,DEF,-2.5432,2.5432,large,29,0.0,3.4056,5.9488,3.4056,0.0,180.0,0.0,2.0,0,0,0,0.0684,0.79096,1
2023-24,PASS,pass,1,ctrl_treat,26,Trossard,MID,396,Rashford,MID,-0.5024,0.5024,mid,22,0.856,2.66,3.1624,3.516,17.0,87.0,1.0,3.0,0,0,0,0.7365,0.79096,1
2023-24,PASS,pass,1,ctrl_treat,26,Trossard,MID,14,Ødegaard,MID,-0.4068,0.4068,mid,17,0.856,2.66,3.0668,3.516,17.0,90.0,1.0,2.0,0,0,0,0.7365,0.79096,1
2023-24,PASS,pass,1,ctrl_treat,294,Diogo J.,MID,396,Rashford,MID,-0.5552,0.5552,mid,28,1.2764,2.6072,3.1624,3.8836,65.0,87.0,1.0,3.0,1,1,0,0.7365,0.79096,1
2023-24,PASS,pass,1,ctrl_treat,294,Diogo J.,MID,14,Ødegaard,MID,-0.4596,0.4596,mid,23,1.2764,2.6072,3.0668,3.8836,65.0,90.0,1.0,2.0,1,1,0,0.7365,0.79096,1
2023-24,PASS,pass,1,ctrl_pack1,26,Trossard,MID,396,Rashford,MID,-0.5024,0.5024,mid,22,0.856,2.66,3.1624,3.516,17.0,87.0,1.0,3.0,0,0,0,0.7365,0.79096,1
2023-24,PASS,pass,1,ctrl_pack1,26,Trossard,MID,14,Ødegaard,MID,-0.4068,0.4068,mid,17,0.856,2.66,3.0668,3.516,17.0,90.0,1.0,2.0,0,0,0,0.7365,0.79096,1
2023-24,PASS,pass,1,ctrl_pack1,294,Diogo J.,MID,396,Rashford,MID,-0.5552,0.5552,mid,28,1.2764,2.6072,3.1624,3.8836,65.0,87.0,1.0,3.0,1,1,0,0.7365,0.79096,1
2023-24,PASS,pass,1,ctrl_pack1,294,Diogo J.,MID,14,Ødegaard,MID,-0.4596,0.4596,mid,23,1.2764,2.6072,3.0668,3.8836,65.0,90.0,1.0,2.0,1,1,0,0.7365,0.79096,1
2023-24,PASS,pass,2,ctrl_treat,433,Wilson,FWD,355,Haaland,FWD,-1.4488,1.4488,large,26,0.4252,2.8648,4.3136,3.29,24.0,90.0,1.0,2.0,0,0,1,0.7346,0.79096,1
2023-24,PASS,pass,2,ctrl_treat,290,Alexander-Arnold,DEF,368,Stones,DEF,0.0852,0.0852,near,-3,0.4828,2.7512,2.666,3.234,75.0,0.0,2.0,0.0,0,0,1,0.7346,0.79096,1
2023-24,PASS,pass,2,ctrl_treat,294,Diogo J.,MID,236,Olise,MID,-0.4528,0.4528,mid,12,1.4668,2.7976,3.2504,4.2644,75.0,0.0,12.0,0.0,0,0,1,0.7346,0.79096,1
2023-24,PASS,pass,2,ctrl_treat,294,Diogo J.,MID,664,Ward-Prowse,MID,-0.3624,0.3624,mid,11,1.4668,2.7976,3.16,4.2644,75.0,80.0,12.0,9.0,1,0,1,0.7346,0.79096,1
2023-24,PASS,pass,2,ctrl_treat,526,Bowen,MID,236,Olise,MID,-0.6492,0.6492,mid,20,0.8116,2.6012,3.2504,3.4128,90.0,0.0,2.0,0.0,0,0,1,0.7346,0.79096,1
2023-24,PASS,pass,2,ctrl_treat,526,Bowen,MID,664,Ward-Prowse,MID,-0.5588,0.5588,mid,19,0.8116,2.6012,3.16,3.4128,90.0,80.0,2.0,9.0,1,1,1,0.7346,0.79096,1
2023-24,PASS,pass,2,ctrl_pack1,526,Bowen,MID,664,Ward-Prowse,MID,-0.5588,0.5588,mid,19,0.8116,2.6012,3.16,3.4128,90.0,80.0,2.0,9.0,1,1,1,0.7346,0.79096,1
2023-24,PASS,pass,2,treat_pack1,368,Stones,DEF,290,Alexander-Arnold,DEF,-0.0852,0.0852,near,3,0.0,2.666,2.7512,2.666,0.0,75.0,0.0,2.0,0,0,1,0.7346,0.79096,1
2023-24,PASS,pass,2,treat_pack1,355,Haaland,FWD,433,Wilson,FWD,1.4488,1.4488,large,-26,-0.4192,4.3136,2.8648,3.8944,90.0,24.0,2.0,1.0,0,0,1,0.7346,0.79096,1
2023-24,PASS,pass,2,treat_pack1,236,Olise,MID,294,Diogo J.,MID,0.4528,0.4528,mid,-12,0.0,3.2504,2.7976,3.2504,0.0,75.0,0.0,12.0,0,0,1,0.7346,0.79096,1
2023-24,PASS,pass,3,ctrl_treat,433,Wilson,FWD,8,G.Jesus,FWD,-0.1148,0.1148,near,5,0.6224,3.0936,3.2084,3.716,18.0,1.0,1.0,1.0,0,0,1,0.7538,0.79096,1
2023-24,PASS,pass,3,ctrl_treat,433,Wilson,FWD,355,Haaland,FWD,-0.6296,0.6296,mid,14,0.6224,3.0936,3.7232,3.716,18.0,90.0,1.0,4.0,0,0,1,0.7538,0.79096,1
2023-24,PASS,pass,3,ctrl_treat,195,Chilwell,DEF,198,Cucurella,DEF,-0.2432,0.2432,near,11,0.6488,1.7568,2.0,2.4056,85.0,0.0,6.0,0.0,0,0,1,0.7538,0.79096,1
2023-24,PASS,pass,3,ctrl_treat,308,Salah,MID,236,Olise,MID,0.5956,0.5956,mid,-16,0.542,3.5804,2.9848,4.1224,90.0,0.0,5.0,0.0,0,0,1,0.7538,0.79096,1
2023-24,PASS,pass,3,ctrl_treat,294,Diogo J.,MID,236,Olise,MID,-0.3832,0.3832,mid,12,1.1492,2.6016,2.9848,3.7508,32.0,0.0,4.0,0.0,0,0,1,0.7538,0.79096,1
2023-24,PASS,pass,3,ctrl_pack1,433,Wilson,FWD,8,G.Jesus,FWD,-0.1148,0.1148,near,5,0.6224,3.0936,3.2084,3.716,18.0,1.0,1.0,1.0,0,0,1,0.7538,0.79096,1
2023-24,PASS,pass,3,ctrl_pack1,433,Wilson,FWD,355,Haaland,FWD,-0.6296,0.6296,mid,14,0.6224,3.0936,3.7232,3.716,18.0,90.0,1.0,4.0,0,0,1,0.7538,0.79096,1
2023-24,PASS,pass,3,ctrl_pack1,308,Salah,MID,236,Olise,MID,0.5956,0.5956,mid,-16,0.542,3.5804,2.9848,4.1224,90.0,0.0,5.0,0.0,0,0,1,0.7538,0.79096,1
2023-24,PASS,pass,3,ctrl_pack1,294,Diogo J.,MID,236,Olise,MID,-0.3832,0.3832,mid,12,1.1492,2.6016,2.9848,3.7508,32.0,0.0,4.0,0.0,0,0,1,0.7538,0.79096,1
2023-24,PASS,pass,3,treat_pack1,198,Cucurella,DEF,195,Chilwell,DEF,0.2432,0.2432,near,-11,-0.0108,2.0,1.7568,1.9892,0.0,85.0,0.0,6.0,0,0,1,0.7538,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,195,Chilwell,DEF,439,Boly,DEF,-0.0148,0.0148,near,1,0.6892,2.4144,2.4292,3.1036,10.0,0.0,0.0,0.0,0,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,195,Chilwell,DEF,511,Romero,DEF,-0.0272,0.0272,near,4,0.6892,2.4144,2.4416,3.1036,10.0,90.0,0.0,2.0,0,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,430,Trippier,DEF,439,Boly,DEF,0.0156,0.0156,near,-4,0.3192,2.4448,2.4292,2.764,90.0,0.0,8.0,0.0,0,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,430,Trippier,DEF,511,Romero,DEF,0.0032,0.0032,near,-1,0.3192,2.4448,2.4416,2.764,90.0,90.0,8.0,2.0,1,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,294,Diogo J.,MID,226,Eze,MID,-0.3512,0.3512,mid,10,1.178,2.706,3.0572,3.884,55.0,90.0,1.0,1.0,0,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,294,Diogo J.,MID,396,Rashford,MID,-0.53,0.53,mid,20,1.178,2.706,3.236,3.884,55.0,90.0,1.0,2.0,0,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,294,Diogo J.,MID,504,Maddison,MID,-0.6516,0.6516,mid,24,1.178,2.706,3.3576,3.884,55.0,90.0,1.0,1.0,0,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,526,Bowen,MID,226,Eze,MID,-0.0172,0.0172,near,1,0.618,3.04,3.0572,3.658,90.0,90.0,2.0,1.0,1,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,526,Bowen,MID,396,Rashford,MID,-0.196,0.196,near,11,0.618,3.04,3.236,3.658,90.0,90.0,2.0,2.0,1,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,526,Bowen,MID,504,Maddison,MID,-0.3176,0.3176,mid,15,0.618,3.04,3.3576,3.658,90.0,90.0,2.0,1.0,1,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,308,Salah,MID,226,Eze,MID,0.4116,0.4116,mid,-15,0.4564,3.4688,3.0572,3.9252,90.0,90.0,10.0,1.0,1,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,308,Salah,MID,396,Rashford,MID,0.2328,0.2328,near,-5,0.4564,3.4688,3.236,3.9252,90.0,90.0,10.0,2.0,1,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,308,Salah,MID,504,Maddison,MID,0.1112,0.1112,near,-1,0.4564,3.4688,3.3576,3.9252,90.0,90.0,10.0,1.0,1,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_treat,13,Nketiah,FWD,355,Haaland,FWD,-1.8824,1.8824,large,104,1.0836,2.0704,3.9528,3.154,65.0,90.0,2.0,6.0,1,1,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_pack1,42,Digne,DEF,511,Romero,DEF,-0.0872,0.0872,near,15,0.2332,2.3544,2.4416,2.5876,90.0,90.0,5.0,2.0,1,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_pack1,42,Digne,DEF,439,Boly,DEF,-0.0748,0.0748,near,12,0.2332,2.3544,2.4292,2.5876,90.0,0.0,5.0,0.0,0,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_pack1,195,Chilwell,DEF,511,Romero,DEF,-0.0272,0.0272,near,4,0.6892,2.4144,2.4416,3.1036,10.0,90.0,0.0,2.0,0,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_pack1,195,Chilwell,DEF,439,Boly,DEF,-0.0148,0.0148,near,1,0.6892,2.4144,2.4292,3.1036,10.0,0.0,0.0,0.0,0,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_pack1,294,Diogo J.,MID,226,Eze,MID,-0.3512,0.3512,mid,10,1.178,2.706,3.0572,3.884,55.0,90.0,1.0,1.0,0,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_pack1,294,Diogo J.,MID,396,Rashford,MID,-0.53,0.53,mid,20,1.178,2.706,3.236,3.884,55.0,90.0,1.0,2.0,0,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_pack1,526,Bowen,MID,226,Eze,MID,-0.0172,0.0172,near,1,0.618,3.04,3.0572,3.658,90.0,90.0,2.0,1.0,1,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,ctrl_pack1,526,Bowen,MID,396,Rashford,MID,-0.196,0.196,near,11,0.618,3.04,3.236,3.658,90.0,90.0,2.0,2.0,1,0,1,0.7326,0.79096,1
2023-24,PASS,pass,5,treat_pack1,504,Maddison,MID,308,Salah,MID,-0.1112,0.1112,near,1,0.0,3.3576,3.4688,3.3576,90.0,90.0,1.0,10.0,1,1,1,0.7326,0.79096,1
2023-24,PASS,pass,5,treat_pack1,42,Digne,DEF,430,Trippier,DEF,-0.0904,0.0904,near,16,0.2332,2.3544,2.4448,2.5876,90.0,90.0,5.0,8.0,1,1,1,0.7326,0.79096,1
2023-24,PASS,pass,5,treat_pack1,355,Haaland,FWD,13,Nketiah,FWD,1.8824,1.8824,large,-104,-0.2592,3.9528,2.0704,3.6936,90.0,65.0,6.0,2.0,1,0,1,0.7326,0.79096,1
