season,e024_gate,gw,strategy,movement,player_id,mu_lift,u_lift,v2b_mu_lift,actual_pts,mu_error,treat_mu,ctrl_mu
2022-23,FAIL,33,balanced,entered,199,0.0,0.0,0.0,0.0,-2.6328,2.6328,2.6328
2022-23,FAIL,33,balanced,left,427,0.0,0.0,0.0,11.0,7.4392,3.5608,3.5608
2022-23,FAIL,33,balanced,left,461,0.0,0.0,0.0,1.0,-1.6792,2.6792,2.6792
2022-23,FAIL,33,balanced,left,222,0.024,0.024,0.024,1.0,-1.7268,2.7268,2.7028
2022-23,FAIL,35,balanced,entered,448,0.0,0.0,0.0,0.0,-3.1024,3.1024,3.1024
2022-23,FAIL,35,balanced,entered,2,0.0,0.0,0.0,9.0,5.4468,3.5532,3.5532
2022-23,FAIL,35,balanced,entered,303,0.6312,0.6312,0.6312,10.0,5.9068,4.0932,3.462
2022-23,FAIL,35,balanced,entered,125,0.0,0.0,0.0,1.0,-1.8076,2.8076,2.8076
2022-23,FAIL,35,balanced,entered,285,0.0,0.0,0.0,7.0,3.4328,3.5672,3.5672
2022-23,FAIL,35,balanced,left,518,0.0,0.0,0.0,0.0,-3.2288,3.2288,3.2288
2022-23,FAIL,35,balanced,left,427,0.0,0.0,0.0,8.0,4.2552,3.7448,3.7448
2022-23,FAIL,35,balanced,left,461,0.0,0.0,0.0,0.0,-2.5432,2.5432,2.5432
2022-23,FAIL,35,balanced,left,180,0.2212,0.2212,0.2212,0.0,-2.68,2.68,2.4588
2022-23,FAIL,35,balanced,left,124,0.0,0.0,0.0,5.0,1.4708,3.5292,3.5292
2022-23,FAIL,35,safe,entered,180,0.2212,0.133,0.2212,0.0,-2.68,2.68,2.4588
2022-23,FAIL,35,safe,entered,125,0.0,0.0,0.0,1.0,-1.8076,2.8076,2.8076
2022-23,FAIL,35,safe,entered,303,0.6312,0.4194,0.6312,10.0,5.9068,4.0932,3.462
2022-23,FAIL,35,safe,left,66,0.0,0.0,0.0,2.0,-1.0028,3.0028,3.0028
2022-23,FAIL,35,safe,left,124,0.0,0.0,0.0,5.0,1.4708,3.5292,3.5292
2022-23,FAIL,35,safe,left,366,0.0,0.0,0.0,-2.0,-5.2056,3.2056,3.2056
2022-23,FAIL,36,balanced,entered,16,0.0,0.0,0.0,1.0,-2.2228,3.2228,3.2228
2022-23,FAIL,36,balanced,entered,356,0.1416,0.1416,0.1416,24.0,17.9736,6.0264,5.8848
2022-23,FAIL,36,balanced,entered,39,0.0,0.0,0.0,2.0,-1.0564,3.0564,3.0564
2022-23,FAIL,36,balanced,left,145,0.0,0.0,0.0,1.0,-2.2892,3.2892,3.2892
2022-23,FAIL,36,balanced,left,180,0.2056,0.2056,0.2056,0.0,-3.0268,3.0268,2.8212
2022-23,FAIL,36,balanced,left,366,0.0,0.0,0.0,2.0,-3.9488,5.9488,5.9488
2023-24,PASS,1,balanced,entered,294,1.2764,1.2764,1.2764,1.0,-2.8836,3.8836,2.6072
2023-24,PASS,1,balanced,entered,398,0.116,0.116,0.116,5.0,3.1872,1.8128,1.6968
2023-24,PASS,1,balanced,entered,245,0.2408,0.2408,0.2408,0.0,-0.7708,0.7708,0.53
2023-24,PASS,1,balanced,entered,149,1.2176,1.2176,1.2176,0.0,-2.576,2.576,1.3584
2023-24,PASS,1,balanced,entered,26,0.856,0.856,0.856,1.0,-2.516,3.516,2.66
2023-24,PASS,1,balanced,left,834,0.0,0.0,0.0,0.0,-0.6052,0.6052,0.6052
2023-24,PASS,1,balanced,left,396,0.1732,0.1732,0.1732,3.0,-0.3356,3.3356,3.1624
2023-24,PASS,1,balanced,left,781,0.0,0.0,0.0,0.0,-0.4972,0.4972,0.4972
2023-24,PASS,1,balanced,left,845,0.0,0.0,0.0,0.0,-0.6036,0.6036,0.6036
2023-24,PASS,1,balanced,left,14,-0.0736,-0.0736,-0.0736,2.0,-0.9932,2.9932,3.0668
2023-24,PASS,1,safe,entered,26,0.856,0.5431,0.856,1.0,-2.516,3.516,2.66
2023-24,PASS,1,safe,entered,398,0.116,0.0808,0.116,5.0,3.1872,1.8128,1.6968
2023-24,PASS,1,safe,entered,149,1.2176,0.5168,1.2176,0.0,-2.576,2.576,1.3584
2023-24,PASS,1,safe,entered,294,1.2764,0.7309,1.2764,1.0,-2.8836,3.8836,2.6072
2023-24,PASS,1,safe,left,781,0.0,0.0,0.0,0.0,-0.4972,0.4972,0.4972
2023-24,PASS,1,safe,left,349,0.284,0.1582,0.284,1.0,-2.6636,3.6636,3.3796
2023-24,PASS,1,safe,left,372,0.3624,0.1934,0.3624,3.0,-0.0844,3.0844,2.722
2023-24,PASS,1,safe,left,845,0.0,0.0,0.0,0.0,-0.6036,0.6036,0.6036
2023-24,PASS,2,balanced,entered,290,0.4828,0.4828,0.4828,2.0,-1.234,3.234,2.7512
2023-24,PASS,2,balanced,entered,294,1.4668,1.4668,1.4668,12.0,7.7356,4.2644,2.7976
2023-24,PASS,2,balanced,entered,232,0.2212,0.2212,0.2212,0.0,-1.1972,1.1972,0.976
2023-24,PASS,2,balanced,entered,361,-0.032,-0.032,-0.032,0.0,-3.4972,3.4972,3.5292
2023-24,PASS,2,balanced,entered,366,0.2232,0.2232,0.2232,0.0,-1.114,1.114,0.8908
2023-24,PASS,2,balanced,entered,526,0.8116,0.8116,0.8116,2.0,-1.4128,3.4128,2.6012
2023-24,PASS,2,balanced,entered,433,0.4252,0.4252,0.4252,1.0,-2.29,3.29,2.8648
2023-24,PASS,2,balanced,left,355,-0.4192,-0.4192,-0.4192,2.0,-1.8944,3.8944,4.3136
2023-24,PASS,2,balanced,left,37,0.1164,0.1164,0.1164,0.0,-1.01,1.01,0.8936
2023-24,PASS,2,balanced,left,236,0.0,0.0,0.0,0.0,-3.2504,3.2504,3.2504
2023-24,PASS,2,balanced,left,368,0.0,0.0,0.0,0.0,-2.666,2.666,2.666
2023-24,PASS,2,balanced,left,722,0.0,0.0,0.0,0.0,-0.4772,0.4772,0.4772
2023-24,PASS,2,balanced,left,664,0.0,0.0,0.0,9.0,5.84,3.16,3.16
2023-24,PASS,2,balanced,left,409,-0.034,-0.034,-0.034,0.0,-3.3576,3.3576,3.3916
2023-24,PASS,2,safe,entered,290,0.4828,0.3244,0.4828,2.0,-1.234,3.234,2.7512
2023-24,PASS,2,safe,entered,516,0.9004,0.5279,0.9004,3.0,-1.4676,4.4676,3.5672
2023-24,PASS,2,safe,entered,294,1.4668,0.8809,1.4668,12.0,7.7356,4.2644,2.7976
2023-24,PASS,2,safe,entered,340,0,0.0,0,0.0,0.0,0,0
2023-24,PASS,2,safe,left,355,-0.4192,-0.323,-0.4192,2.0,-1.8944,3.8944,4.3136
2023-24,PASS,2,safe,left,315,0,0.0,0,0.0,0.0,0,0
2023-24,PASS,2,safe,left,259,0.0,0.0,0.0,0.0,-2.9372,2.9372,2.9372
2023-24,PASS,2,safe,left,664,0.0,0.0,0.0,9.0,5.84,3.16,3.16
2023-24,PASS,3,balanced,entered,195,0.6488,0.6488,0.6488,6.0,3.5944,2.4056,1.7568
2023-24,PASS,3,balanced,entered,294,1.1492,1.1492,1.1492,4.0,0.2492,3.7508,2.6016
2023-24,PASS,3,balanced,entered,232,0.1356,0.1356,0.1356,1.0,-0.1068,1.1068,0.9712
2023-24,PASS,3,balanced,entered,433,0.6224,0.6224,0.6224,1.0,-2.716,3.716,3.0936
2023-24,PASS,3,balanced,entered,308,0.542,0.542,0.542,5.0,0.8776,4.1224,3.5804
2023-24,PASS,3,balanced,entered,766,0.0,0.0,0.0,0.0,-0.5016,0.5016,0.5016
2023-24,PASS,3,balanced,left,355,-0.3684,-0.3684,-0.3684,4.0,0.6452,3.3548,3.7232
2023-24,PASS,3,balanced,left,198,-0.0108,-0.0108,-0.0108,0.0,-1.9892,1.9892,2.0
2023-24,PASS,3,balanced,left,8,0.0,0.0,0.0,1.0,-2.2084,3.2084,3.2084
2023-24,PASS,3,balanced,left,204,0.0,0.0,0.0,0.0,-1.0012,1.0012,1.0012
2023-24,PASS,3,balanced,left,236,0.0,0.0,0.0,0.0,-2.9848,2.9848,2.9848
2023-24,PASS,3,balanced,left,86,0.0068,0.0068,0.0068,0.0,-2.442,2.442,2.4352
2023-24,PASS,3,safe,entered,294,1.1492,0.6602,1.1492,4.0,0.2492,3.7508,2.6016
2023-24,PASS,3,safe,entered,13,0.8476,0.3461,0.8476,5.0,2.6192,2.3808,1.5332
2023-24,PASS,3,safe,entered,433,0.6224,0.4169,0.6224,1.0,-2.716,3.716,3.0936
2023-24,PASS,3,safe,entered,308,0.542,0.3154,0.542,5.0,0.8776,4.1224,3.5804
2023-24,PASS,3,safe,entered,766,0.0,0.0,0.0,0.0,-0.5016,0.5016,0.5016
2023-24,PASS,3,safe,left,355,-0.3684,-0.2777,-0.3684,4.0,0.6452,3.3548,3.7232
2023-24,PASS,3,safe,left,8,0.0,0.0,0.0,1.0,-2.2084,3.2084,3.2084
2023-24,PASS,3,safe,left,204,0.0,0.0,0.0,0.0,-1.0012,1.0012,1.0012
2023-24,PASS,3,safe,left,236,0.0,0.0,0.0,0.0,-2.9848,2.9848,2.9848
2023-24,PASS,3,safe,left,86,0.0068,-0.0027,0.0068,0.0,-2.442,2.442,2.4352
2023-24,PASS,4,balanced,entered,113,0.0,0.0,0.0,0.0,-3.734,3.734,3.734
2023-24,PASS,4,balanced,entered,307,0.3088,0.3088,0.3088,6.0,4.5748,1.4252,1.1164
2023-24,PASS,4,balanced,entered,293,0.678,0.678,0.678,8.0,4.8604,3.1396,2.4616
2023-24,PASS,4,balanced,entered,430,0.1468,0.1468,0.1468,1.0,-0.1696,1.1696,1.0228
2023-24,PASS,4,balanced,left,8,0.0564,0.0564,0.0564,6.0,3.3796,2.6204,2.564
2023-24,PASS,4,balanced,left,313,0.1252,0.1252,0.1252,0.0,-1.2172,1.2172,1.092
2023-24,PASS,4,balanced,left,290,0.152,0.152,0.152,12.0,10.628,1.372,1.22
2023-24,PASS,4,balanced,left,275,-0.0796,-0.0796,-0.0796,0.0,-3.732,3.732,3.8116
2023-24,PASS,4,safe,entered,307,0.3088,0.0789,0.3088,6.0,4.5748,1.4252,1.1164
2023-24,PASS,4,safe,entered,293,0.678,0.4089,0.678,8.0,4.8604,3.1396,2.4616
2023-24,PASS,4,safe,left,8,0.0564,0.0287,0.0564,6.0,3.3796,2.6204,2.564
2023-24,PASS,4,safe,left,290,0.152,0.0477,0.152,12.0,10.628,1.372,1.22
2023-24,PASS,5,balanced,entered,195,0.6892,0.6892,0.6892,0.0,-3.1036,3.1036,2.4144
2023-24,PASS,5,balanced,entered,294,1.178,1.178,1.178,1.0,-2.884,3.884,2.706
2023-24,PASS,5,balanced,entered,42,0.2332,0.2332,0.2332,5.0,2.4124,2.5876,2.3544
2023-24,PASS,5,balanced,entered,523,0.5772,0.5772,0.5772,2.0,-0.8236,2.8236,2.2464
2023-24,PASS,5,balanced,entered,13,1.0836,1.0836,1.0836,2.0,-1.154,3.154,2.0704
2023-24,PASS,5,balanced,entered,430,0.3192,0.3192,0.3192,8.0,5.236,2.764,2.4448
2023-24,PASS,5,balanced,entered,526,0.618,0.618,0.618,2.0,-1.658,3.658,3.04
2023-24,PASS,5,balanced,entered,308,0.4564,0.4564,0.4564,10.0,6.0748,3.9252,3.4688
2023-24,PASS,5,balanced,entered,569,-0.0144,-0.0144,-0.0144,2.0,-1.5408,3.5408,3.5552
2023-24,PASS,5,balanced,left,226,0.1404,0.1404,0.1404,1.0,-2.1976,3.1976,3.0572
2023-24,PASS,5,balanced,left,355,-0.2592,-0.2592,-0.2592,6.0,2.3064,3.6936,3.9528
2023-24,PASS,5,balanced,left,265,0.0868,0.0868,0.0868,2.0,-0.4508,2.4508,2.364
2023-24,PASS,5,balanced,left,588,0.0,0.0,0.0,1.0,-1.3464,2.3464,2.3464
2023-24,PASS,5,balanced,left,396,0.1744,0.1744,0.1744,2.0,-1.4104,3.4104,3.236
2023-24,PASS,5,balanced,left,85,0.0996,0.0996,0.0996,2.0,-0.8652,2.8652,2.7656
2023-24,PASS,5,balanced,left,439,-0.078,-0.078,-0.078,0.0,-2.3512,2.3512,2.4292
2023-24,PASS,5,balanced,left,504,0.0,0.0,0.0,1.0,-2.3576,3.3576,3.3576
2023-24,PASS,5,balanced,left,28,0.0,0.0,0.0,2.0,-1.3428,3.3428,3.3428
2023-24,PASS,5,safe,entered,195,0.6892,0.3501,0.6892,0.0,-3.1036,3.1036,2.4144
2023-24,PASS,5,safe,entered,294,1.178,0.6828,1.178,1.0,-2.884,3.884,2.706
2023-24,PASS,5,safe,entered,265,0.0868,0.0478,0.0868,2.0,-0.4508,2.4508,2.364
2023-24,PASS,5,safe,entered,588,0.0,0.0,0.0,1.0,-1.3464,2.3464,2.3464
2023-24,PASS,5,safe,entered,13,1.0836,0.6021,1.0836,2.0,-1.154,3.154,2.0704
2023-24,PASS,5,safe,left,326,0.0,0.0,0.0,2.0,-0.3468,2.3468,2.3468
2023-24,PASS,5,safe,left,396,0.1744,0.0541,0.1744,2.0,-1.4104,3.4104,3.236
2023-24,PASS,5,safe,left,563,-0.024,-0.0131,-0.024,1.0,-1.334,2.334,2.358
2023-24,PASS,5,safe,left,532,0.1484,0.0493,0.1484,1.0,-1.4668,2.4668,2.3184
2023-24,PASS,5,safe,left,511,0.0268,-0.0215,0.0268,2.0,-0.4684,2.4684,2.4416
2023-24,PASS,6,balanced,entered,513,0.0,0.0,0.0,1.0,-1.1196,2.1196,2.1196
2023-24,PASS,6,balanced,entered,226,0.1736,0.1736,0.1736,3.0,-0.0244,3.0244,2.8508
2023-24,PASS,6,balanced,entered,433,0.4464,0.4464,0.4464,6.0,2.6144,3.3856,2.9392
2023-24,PASS,6,balanced,entered,293,0.5332,0.5332,0.5332,6.0,2.8592,3.1408,2.6076
2023-24,PASS,6,balanced,left,664,0.0,0.0,0.0,2.0,-0.8892,2.8892,2.8892
2023-24,PASS,6,balanced,left,490,0.0,0.0,0.0,0.0,-0.8476,0.8476,0.8476
2023-24,PASS,6,balanced,left,349,0.5072,0.0,0.5072,0.0,-4.1012,4.1012,3.594
2023-24,PASS,6,balanced,left,558,0.0,0.0,0.0,2.0,0.1192,1.8808,1.8808
2023-24,PASS,6,safe,entered,513,0.0,0.0,0.0,1.0,-1.1196,2.1196,2.1196
2023-24,PASS,6,safe,entered,226,0.1736,0.0835,0.1736,3.0,-0.0244,3.0244,2.8508
2023-24,PASS,6,safe,entered,293,0.5332,0.3463,0.5332,6.0,2.8592,3.1408,2.6076
2023-24,PASS,6,safe,entered,433,0.4464,0.2547,0.4464,6.0,2.6144,3.3856,2.9392
2023-24,PASS,6,safe,entered,275,-0.002,0.0097,-0.002,10.0,6.022,3.978,3.98
2023-24,PASS,6,safe,entered,245,0.6976,0.2951,0.6976,1.0,-1.6568,2.6568,1.9592
2023-24,PASS,6,safe,left,361,-0.042,0.0321,-0.042,0.0,-3.402,3.402,3.444
2023-24,PASS,6,safe,left,490,0.0,0.0,0.0,0.0,-0.8476,0.8476,0.8476
2023-24,PASS,6,safe,left,203,0.0,0.0,0.0,-2.0,-4.302,2.302,2.302
2023-24,PASS,6,safe,left,85,0.0304,0.0183,0.0304,6.0,3.3588,2.6412,2.6108
2023-24,PASS,6,safe,left,540,0.0,0.0,0.0,1.0,-1.6836,2.6836,2.6836
2023-24,PASS,6,safe,left,349,0.5072,-0.2133,0.5072,0.0,-4.1012,4.1012,3.594
2023-24,PASS,7,balanced,entered,526,0.5672,0.5672,0.5672,9.0,4.9476,4.0524,3.4852
2023-24,PASS,7,balanced,entered,433,0.4964,0.4964,0.4964,0.0,-3.9852,3.9852,3.4888
2023-24,PASS,7,balanced,entered,307,0.3776,0.3776,0.3776,0.0,-2.9728,2.9728,2.5952
2023-24,PASS,7,balanced,entered,245,0.6472,0.6472,0.6472,1.0,-1.9812,2.9812,2.334
2023-24,PASS,7,balanced,entered,504,0.0,0.0,0.0,2.0,-1.4968,3.4968,3.4968
2023-24,PASS,7,balanced,entered,506,0.662,0.662,0.662,7.0,3.8352,3.1648,2.5028
2023-24,PASS,7,balanced,left,544,0.0084,0.0084,0.0084,7.0,4.3832,2.6168,2.6084
2023-24,PASS,7,balanced,left,355,-0.2364,-0.2364,-0.2364,2.0,-2.262,4.262,4.4984
2023-24,PASS,7,balanced,left,165,0.0,0.0,0.0,4.0,0.5908,3.4092,3.4092
2023-24,PASS,7,balanced,left,563,-0.0404,-0.0404,-0.0404,2.0,-0.538,2.538,2.5784
2023-24,PASS,7,balanced,left,567,0.0584,0.0584,0.0584,4.0,0.6996,3.3004,3.242
2023-24,PASS,7,balanced,left,220,0.0436,0.0436,0.0436,15.0,12.1564,2.8436,2.8
2023-24,PASS,7,safe,entered,501,0.4812,0.2862,0.4812,2.0,-1.4136,3.4136,2.9324
2023-24,PASS,7,safe,entered,506,0.662,0.3795,0.662,7.0,3.8352,3.1648,2.5028
2023-24,PASS,7,safe,entered,245,0.6472,0.2786,0.6472,1.0,-1.9812,2.9812,2.334
2023-24,PASS,7,safe,entered,526,0.5672,0.3572,0.5672,9.0,4.9476,4.0524,3.4852
2023-24,PASS,7,safe,left,544,0.0084,-0.0208,0.0084,7.0,4.3832,2.6168,2.6084
2023-24,PASS,7,safe,left,48,-0.012,-0.0088,-0.012,1.0,-1.5452,2.5452,2.5572
2023-24,PASS,7,safe,left,373,0.1784,0.1045,0.1784,2.0,-1.78,3.78,3.6016
2023-24,PASS,7,safe,left,567,0.0584,0.0113,0.0584,4.0,0.6996,3.3004,3.242
2023-24,PASS,8,balanced,entered,361,-0.0204,0.0,-0.0204,0.0,-3.048,3.048,3.0684
2023-24,PASS,8,balanced,entered,516,0.422,0.422,0.422,3.0,-1.1024,4.1024,3.6804
2023-24,PASS,8,balanced,entered,13,1.1176,1.1176,1.1176,2.0,-1.5068,3.5068,2.3892
2023-24,PASS,8,balanced,entered,245,0.6544,0.6544,0.6544,6.0,3.2248,2.7752,2.1208
2023-24,PASS,8,balanced,left,281,-0.1312,-0.1312,-0.1312,2.0,-0.7268,2.7268,2.858
2023-24,PASS,8,balanced,left,482,0.0,0.0,0.0,0.0,-3.616,3.616,3.616
2023-24,PASS,8,balanced,left,326,0.0,0.0,0.0,1.0,-2.2032,3.2032,3.2032
2023-24,PASS,8,balanced,left,14,-0.0928,-0.0928,-0.0928,3.0,-0.5988,3.5988,3.6916
2023-24,PASS,8,safe,entered,544,0.0464,0.0043,0.0464,1.0,-1.8052,2.8052,2.7588
2023-24,PASS,8,safe,entered,106,-0.048,-0.018,-0.048,10.0,7.304,2.696,2.744
2023-24,PASS,8,safe,entered,13,1.1176,0.6614,1.1176,2.0,-1.5068,3.5068,2.3892
2023-24,PASS,8,safe,entered,528,0.078,0.0843,0.078,5.0,2.1884,2.8116,2.7336
2023-24,PASS,8,safe,entered,569,0.0152,0.0008,0.0152,3.0,-0.8436,3.8436,3.8284
2023-24,PASS,8,safe,left,33,0.0,0.0,0.0,2.0,0.2624,1.7376,1.7376
2023-24,PASS,8,safe,left,361,-0.0204,0.0335,-0.0204,0.0,-3.048,3.048,3.0684
2023-24,PASS,8,safe,left,14,-0.0928,-0.0616,-0.0928,3.0,-0.5988,3.5988,3.6916
2023-24,PASS,8,safe,left,178,0.0676,0.0405,0.0676,0.0,-2.3708,2.3708,2.3032
2023-24,PASS,8,safe,left,245,0.6544,0.2869,0.6544,6.0,3.2248,2.7752,2.1208
2023-24,PASS,9,balanced,entered,361,0.1148,0.0,0.1148,2.0,-1.5436,3.5436,3.4288
2023-24,PASS,9,balanced,entered,13,0.7468,0.7468,0.7468,0.0,-2.9968,2.9968,2.25
2023-24,PASS,9,balanced,entered,430,0.2728,0.2728,0.2728,10.0,6.4692,3.5308,3.258
2023-24,PASS,9,balanced,entered,433,0.6112,0.6112,0.6112,6.0,2.1404,3.8596,3.2484
2023-24,PASS,9,balanced,entered,307,0.3984,0.3984,0.3984,0.0,-3.1172,3.1172,2.7188
2023-24,PASS,9,balanced,entered,245,0.4588,0.4588,0.4588,1.0,-1.098,2.098,1.6392
2023-24,PASS,9,balanced,entered,506,0.6056,0.6056,0.6056,6.0,2.5536,3.4464,2.8408
2023-24,PASS,9,balanced,left,33,0.0,0.0,0.0,2.0,0.1636,1.8364,1.8364
2023-24,PASS,9,balanced,left,355,-0.1644,-0.1644,-0.1644,8.0,3.3256,4.6744,4.8388
2023-24,PASS,9,balanced,left,584,0.0,0.0,0.0,2.0,-0.778,2.778,2.778
2023-24,PASS,9,balanced,left,178,0.0496,0.0496,0.0496,1.0,-0.7604,1.7604,1.7108
2023-24,PASS,9,balanced,left,471,0.0,0.0,0.0,0.0,-2.1788,2.1788,2.1788
2023-24,PASS,9,balanced,left,88,-0.0096,0.0,-0.0096,0.0,-3.1496,3.1496,3.1592
2023-24,PASS,9,balanced,left,220,-0.044,-0.044,-0.044,0.0,-2.8144,2.8144,2.8584
2023-24,PASS,9,safe,entered,321,0.0,0.0,0.0,1.0,-1.6552,2.6552,2.6552
2023-24,PASS,9,safe,entered,526,0.3564,0.2142,0.3564,8.0,4.2724,3.7276,3.3712
2023-24,PASS,9,safe,entered,433,0.6112,0.3755,0.6112,6.0,2.1404,3.8596,3.2484
2023-24,PASS,9,safe,entered,275,-0.036,-0.0144,-0.036,2.0,-1.7052,3.7052,3.7412
2023-24,PASS,9,safe,entered,307,0.3984,0.288,0.3984,0.0,-3.1172,3.1172,2.7188
2023-24,PASS,9,safe,entered,343,0.1556,0.1071,0.1556,9.0,5.6316,3.3684,3.2128
2023-24,PASS,9,safe,entered,506,0.6056,0.3759,0.6056,6.0,2.5536,3.4464,2.8408
2023-24,PASS,9,safe,left,355,-0.1644,-0.0857,-0.1644,8.0,3.3256,4.6744,4.8388
2023-24,PASS,9,safe,left,197,0.0,0.0,0.0,1.0,-1.746,2.746,2.746
2023-24,PASS,9,safe,left,326,0.0,0.0,0.0,2.0,-0.846,2.846,2.846
2023-24,PASS,9,safe,left,361,0.1148,0.0019,0.1148,2.0,-1.5436,3.5436,3.4288
2023-24,PASS,9,safe,left,106,-0.0488,-0.0149,-0.0488,2.0,-0.8544,2.8544,2.9032
2023-24,PASS,9,safe,left,439,-0.022,0.0045,-0.022,6.0,3.1732,2.8268,2.8488
2023-24,PASS,9,safe,left,220,-0.044,-0.0107,-0.044,0.0,-2.8144,2.8144,2.8584
2023-24,PASS,10,balanced,entered,225,0.2576,0.2576,0.2576,2.0,-1.1608,3.1608,2.9032
2023-24,PASS,10,balanced,entered,291,-0.0164,-0.0164,-0.0164,7.0,3.3496,3.6504,3.6668
2023-24,PASS,10,balanced,entered,528,0.1116,0.1116,0.1116,2.0,-0.8224,2.8224,2.7108
2023-24,PASS,10,balanced,entered,307,0.3856,0.3856,0.3856,0.0,-3.2136,3.2136,2.828
2023-24,PASS,10,balanced,entered,569,0.0068,0.0068,0.0068,1.0,-2.6396,3.6396,3.6328
2023-24,PASS,10,balanced,entered,60,0.024,0.024,0.024,2.0,-1.4524,3.4524,3.4284
2023-24,PASS,10,balanced,left,33,0.0,0.0,0.0,1.0,-0.8952,1.8952,1.8952
2023-24,PASS,10,balanced,left,355,-0.116,-0.116,-0.116,16.0,11.8692,4.1308,4.2468
2023-24,PASS,10,balanced,left,178,0.0396,0.0396,0.0396,6.0,4.2048,1.7952,1.7556
2023-24,PASS,10,balanced,left,275,-0.0228,-0.0228,-0.0228,3.0,-0.592,3.592,3.6148
2023-24,PASS,10,balanced,left,471,0.0,0.0,0.0,0.0,-1.918,1.918,1.918
2023-24,PASS,10,balanced,left,88,-0.026,0.0,-0.026,0.0,-3.1452,3.1452,3.1712
2023-24,PASS,10,safe,entered,557,0.4552,0.2717,0.4552,7.0,3.6524,3.3476,2.8924
2023-24,PASS,10,safe,entered,528,0.1116,0.0842,0.1116,2.0,-0.8224,2.8224,2.7108
2023-24,PASS,10,safe,entered,275,-0.0228,0.0027,-0.0228,3.0,-0.592,3.592,3.6148
2023-24,PASS,10,safe,entered,307,0.3856,0.284,0.3856,0.0,-3.2136,3.2136,2.828
2023-24,PASS,10,safe,entered,119,0.2212,0.1163,0.2212,2.0,-1.2708,3.2708,3.0496
2023-24,PASS,10,safe,left,321,0.0,0.0,0.0,0.0,-2.614,2.614,2.614
2023-24,PASS,10,safe,left,43,-0.0052,-0.0102,-0.0052,7.0,3.8656,3.1344,3.1396
2023-24,PASS,10,safe,left,178,0.0396,0.0362,0.0396,6.0,4.2048,1.7952,1.7556
2023-24,PASS,10,safe,left,569,0.0068,0.0106,0.0068,1.0,-2.6396,3.6396,3.6328
2023-24,PASS,10,safe,left,60,0.024,-0.0048,0.024,2.0,-1.4524,3.4524,3.4284
2023-24,PASS,11,balanced,entered,361,0.0024,0.0024,0.0024,0.0,-2.7456,2.7456,2.7432
2023-24,PASS,11,balanced,entered,362,0.0,0.0,0.0,12.0,9.14,2.86,2.86
2023-24,PASS,11,balanced,entered,430,0.2432,0.2432,0.2432,9.0,5.5248,3.4752,3.232
2023-24,PASS,11,balanced,entered,245,0.5884,0.5884,0.5884,1.0,-1.814,2.814,2.2256
2023-24,PASS,11,balanced,entered,246,0.5288,0.5288,0.5288,2.0,-1.42,3.42,2.8912
2023-24,PASS,11,balanced,entered,506,0.4852,0.4852,0.4852,0.0,-3.2776,3.2776,2.7924
2023-24,PASS,11,balanced,left,33,0.0,0.0,0.0,9.0,6.9468,2.0532,2.0532
2023-24,PASS,11,balanced,left,482,0.0,0.0,0.0,2.0,-1.7396,3.7396,3.7396
2023-24,PASS,11,balanced,left,265,0.0648,0.0648,0.0648,1.0,-1.8628,2.8628,2.798
2023-24,PASS,11,balanced,left,112,0.0964,0.0964,0.0964,1.0,-1.9392,2.9392,2.8428
2023-24,PASS,11,balanced,left,504,0.0,0.0,0.0,1.0,-2.56,3.56,3.56
2023-24,PASS,11,balanced,left,511,0.07,0.07,0.07,-4.0,-6.9512,2.9512,2.8812
2023-24,PASS,11,safe,entered,513,0.0,0.0,0.0,4.0,1.6888,2.3112,2.3112
2023-24,PASS,11,safe,entered,361,0.0024,0.0269,0.0024,0.0,-2.7456,2.7456,2.7432
2023-24,PASS,11,safe,entered,430,0.2432,0.1899,0.2432,9.0,5.5248,3.4752,3.232
2023-24,PASS,11,safe,entered,246,0.5288,0.343,0.5288,2.0,-1.42,3.42,2.8912
2023-24,PASS,11,safe,entered,506,0.4852,0.2698,0.4852,0.0,-3.2776,3.2776,2.7924
2023-24,PASS,11,safe,left,33,0.0,0.0,0.0,9.0,6.9468,2.0532,2.0532
2023-24,PASS,11,safe,left,482,0.0,0.0,0.0,2.0,-1.7396,3.7396,3.7396
2023-24,PASS,11,safe,left,112,0.0964,0.057,0.0964,1.0,-1.9392,2.9392,2.8428
2023-24,PASS,11,safe,left,504,0.0,0.0,0.0,1.0,-2.56,3.56,3.56
2023-24,PASS,11,safe,left,511,0.07,0.0399,0.07,-4.0,-6.9512,2.9512,2.8812
2023-24,PASS,12,balanced,entered,516,0.236,0.236,0.236,2.0,-2.0164,4.0164,3.7804
2023-24,PASS,12,balanced,entered,245,0.432,0.432,0.432,1.0,-1.304,2.304,1.872
2023-24,PASS,12,balanced,entered,430,0.1804,0.1804,0.1804,1.0,-2.1064,3.1064,2.926
2023-24,PASS,12,balanced,entered,60,0.0572,0.0572,0.0572,6.0,2.3632,3.6368,3.5796
2023-24,PASS,12,balanced,left,362,0.0,0.0,0.0,6.0,2.7496,3.2504,3.2504
2023-24,PASS,12,balanced,left,355,-0.176,-0.176,-0.176,16.0,11.7468,4.2532,4.4292
2023-24,PASS,12,balanced,left,29,-0.0576,-0.0576,-0.0576,0.0,-2.9016,2.9016,2.9592
2023-24,PASS,12,balanced,left,703,0.0,0.0,0.0,0.0,-2.1808,2.1808,2.1808
